Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+OH
   P2 - C5H5CH2-1+H2O
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
            197    1.12869e+43    2.70966e+09    8.63595e+12
          197.1    1.14441e+43    2.71477e+09     8.6293e+12
          197.2    1.16035e+43    2.71988e+09    8.62266e+12
          197.3     1.1765e+43    2.72499e+09    8.61602e+12
          197.4    1.19287e+43    2.73011e+09    8.60939e+12
          197.5    1.20946e+43    2.73524e+09    8.60276e+12
          197.6    1.22628e+43    2.74037e+09    8.59615e+12
          197.7    1.24332e+43    2.74551e+09    8.58954e+12
          197.8     1.2606e+43    2.75065e+09    8.58293e+12
          197.9    1.27811e+43     2.7558e+09    8.57634e+12
            198    1.29586e+43    2.76095e+09    8.56975e+12
          198.1    1.31385e+43    2.76611e+09    8.56317e+12
          198.2    1.33208e+43    2.77128e+09    8.55659e+12
          198.3    1.35056e+43    2.77645e+09    8.55002e+12
          198.4    1.36928e+43    2.78162e+09    8.54346e+12
          198.5    1.38827e+43     2.7868e+09    8.53691e+12
          198.6     1.4075e+43    2.79199e+09    8.53036e+12
          198.7      1.427e+43    2.79718e+09    8.52382e+12
          198.8    1.44676e+43    2.80237e+09    8.51728e+12
          198.9    1.46679e+43    2.80758e+09    8.51075e+12
            199    1.48709e+43    2.81278e+09    8.50423e+12
          199.1    1.50766e+43    2.81799e+09    8.49772e+12
          199.2    1.52852e+43    2.82321e+09    8.49121e+12
          199.3    1.54965e+43    2.82844e+09    8.48471e+12
          199.4    1.57106e+43    2.83366e+09    8.47822e+12
          199.5    1.59277e+43     2.8389e+09    8.47173e+12
          199.6    1.61477e+43    2.84414e+09    8.46525e+12
          199.7    1.63706e+43    2.84938e+09    8.45878e+12
          199.8    1.65966e+43    2.85463e+09    8.45231e+12
          199.9    1.68255e+43    2.85989e+09    8.44585e+12
            200    1.70576e+43    2.86515e+09     8.4394e+12
          200.1    1.72928e+43    2.87042e+09    8.43295e+12
          200.2    1.75311e+43    2.87569e+09    8.42651e+12
          200.3    1.77727e+43    2.88096e+09    8.42008e+12
          200.4    1.80175e+43    2.88625e+09    8.41366e+12
          200.5    1.82656e+43    2.89154e+09    8.40724e+12
          200.6     1.8517e+43    2.89683e+09    8.40082e+12
          200.7    1.87718e+43    2.90213e+09    8.39442e+12
          200.8      1.903e+43    2.90743e+09    8.38802e+12
          200.9    1.92917e+43    2.91274e+09    8.38162e+12
            201    1.95569e+43    2.91805e+09    8.37524e+12
          201.1    1.98256e+43    2.92337e+09    8.36886e+12
          201.2    2.00979e+43     2.9287e+09    8.36249e+12
          201.3    2.03739e+43    2.93403e+09    8.35612e+12
          201.4    2.06536e+43    2.93937e+09    8.34976e+12
          201.5    2.09371e+43    2.94471e+09    8.34341e+12
          201.6    2.12243e+43    2.95006e+09    8.33706e+12
          201.7    2.15153e+43    2.95541e+09    8.33072e+12
          201.8    2.18103e+43    2.96077e+09    8.32439e+12
          201.9    2.21092e+43    2.96613e+09    8.31806e+12
            202    2.24121e+43     2.9715e+09    8.31174e+12
          202.1    2.27191e+43    2.97687e+09    8.30543e+12
          202.2    2.30301e+43    2.98225e+09    8.29912e+12
          202.3    2.33453e+43    2.98763e+09    8.29282e+12
          202.4    2.36647e+43    2.99302e+09    8.28652e+12
          202.5    2.39884e+43    2.99842e+09    8.28024e+12
          202.6    2.43164e+43    3.00382e+09    8.27395e+12
          202.7    2.46487e+43    3.00922e+09    8.26768e+12
          202.8    2.49855e+43    3.01464e+09    8.26141e+12
          202.9    2.53268e+43    3.02005e+09    8.25515e+12
            203    2.56726e+43    3.02547e+09    8.24889e+12
          203.1    2.60231e+43     3.0309e+09    8.24265e+12
          203.2    2.63782e+43    3.03633e+09     8.2364e+12
          203.3     2.6738e+43    3.04177e+09    8.23017e+12
          203.4    2.71026e+43    3.04721e+09    8.22394e+12
          203.5     2.7472e+43    3.05266e+09    8.21772e+12
          203.6    2.78464e+43    3.05812e+09     8.2115e+12
          203.7    2.82258e+43    3.06358e+09    8.20529e+12
          203.8    2.86101e+43    3.06904e+09    8.19908e+12
          203.9    2.89996e+43    3.07451e+09    8.19289e+12
            204    2.93943e+43    3.07999e+09     8.1867e+12
          204.1    2.97942e+43    3.08547e+09    8.18051e+12
          204.2    3.01994e+43    3.09095e+09    8.17433e+12
          204.3      3.061e+43    3.09644e+09    8.16816e+12
          204.4     3.1026e+43    3.10194e+09    8.16199e+12
          204.5    3.14475e+43    3.10744e+09    8.15584e+12
          204.6    3.18747e+43    3.11295e+09    8.14968e+12
          204.7    3.23074e+43    3.11846e+09    8.14354e+12
          204.8     3.2746e+43    3.12398e+09     8.1374e+12
          204.9    3.31903e+43     3.1295e+09    8.13126e+12
            205    3.36405e+43    3.13503e+09    8.12513e+12
          205.1    3.40966e+43    3.14057e+09    8.11901e+12
          205.2    3.45588e+43    3.14611e+09     8.1129e+12
          205.3    3.50271e+43    3.15165e+09    8.10679e+12
          205.4    3.55016e+43     3.1572e+09    8.10069e+12
          205.5    3.59823e+43    3.16276e+09    8.09459e+12
          205.6    3.64694e+43    3.16832e+09     8.0885e+12
          205.7     3.6963e+43    3.17388e+09    8.08242e+12
          205.8     3.7463e+43    3.17945e+09    8.07634e+12
          205.9    3.79697e+43    3.18503e+09    8.07027e+12
            206     3.8483e+43    3.19061e+09     8.0642e+12
          206.1    3.90031e+43     3.1962e+09    8.05814e+12
          206.2    3.95301e+43    3.20179e+09    8.05209e+12
          206.3    4.00639e+43    3.20739e+09    8.04604e+12
          206.4    4.06049e+43    3.21299e+09       8.04e+12
          206.5    4.11529e+43     3.2186e+09    8.03397e+12
          206.6    4.17082e+43    3.22422e+09    8.02794e+12
          206.7    4.22708e+43    3.22983e+09    8.02192e+12
          206.8    4.28407e+43    3.23546e+09     8.0159e+12
          206.9    4.34182e+43    3.24109e+09    8.00989e+12
            207    4.40033e+43    3.24672e+09    8.00389e+12
          207.1     4.4596e+43    3.25236e+09    7.99789e+12
          207.2    4.51966e+43    3.25801e+09     7.9919e+12
          207.3     4.5805e+43    3.26366e+09    7.98592e+12
          207.4    4.64214e+43    3.26932e+09    7.97994e+12
          207.5    4.70459e+43    3.27498e+09    7.97396e+12
          207.6    4.76786e+43    3.28065e+09      7.968e+12
          207.7    4.83196e+43    3.28632e+09    7.96204e+12
          207.8     4.8969e+43      3.292e+09    7.95608e+12
          207.9    4.96269e+43    3.29768e+09    7.95013e+12
            208    5.02934e+43    3.30337e+09    7.94419e+12
          208.1    5.09687e+43    3.30906e+09    7.93825e+12
          208.2    5.16528e+43    3.31476e+09    7.93232e+12
          208.3    5.23459e+43    3.32046e+09     7.9264e+12
          208.4     5.3048e+43    3.32617e+09    7.92048e+12
          208.5    5.37593e+43    3.33189e+09    7.91457e+12
          208.6    5.44799e+43    3.33761e+09    7.90866e+12
          208.7      5.521e+43    3.34333e+09    7.90276e+12
          208.8    5.59496e+43    3.34906e+09    7.89687e+12
          208.9    5.66988e+43     3.3548e+09    7.89098e+12
            209    5.74578e+43    3.36054e+09     7.8851e+12
          209.1    5.82268e+43    3.36628e+09    7.87922e+12
          209.2    5.90058e+43    3.37204e+09    7.87335e+12
          209.3    5.97949e+43    3.37779e+09    7.86748e+12
          209.4    6.05943e+43    3.38356e+09    7.86163e+12
          209.5    6.14042e+43    3.38932e+09    7.85577e+12
          209.6    6.22246e+43     3.3951e+09    7.84993e+12
          209.7    6.30557e+43    3.40087e+09    7.84409e+12
          209.8    6.38977e+43    3.40666e+09    7.83825e+12
          209.9    6.47506e+43    3.41244e+09    7.83242e+12
            210    6.56146e+43    3.41824e+09     7.8266e+12
          210.1    6.64898e+43    3.42404e+09    7.82078e+12
          210.2    6.73764e+43    3.42984e+09    7.81497e+12
          210.3    6.82746e+43    3.43565e+09    7.80917e+12
          210.4    6.91844e+43    3.44147e+09    7.80337e+12
          210.5    7.01061e+43    3.44729e+09    7.79757e+12
          210.6    7.10397e+43    3.45311e+09    7.79178e+12
          210.7    7.19855e+43    3.45894e+09      7.786e+12
          210.8    7.29436e+43    3.46478e+09    7.78023e+12
          210.9    7.39141e+43    3.47062e+09    7.77446e+12
            211    7.48971e+43    3.47647e+09    7.76869e+12
          211.1     7.5893e+43    3.48232e+09    7.76293e+12
          211.2    7.69017e+43    3.48817e+09    7.75718e+12
          211.3    7.79235e+43    3.49404e+09    7.75143e+12
          211.4    7.89586e+43     3.4999e+09    7.74569e+12
          211.5    8.00071e+43    3.50578e+09    7.73996e+12
          211.6    8.10691e+43    3.51165e+09    7.73423e+12
          211.7    8.21449e+43    3.51754e+09     7.7285e+12
          211.8    8.32347e+43    3.52343e+09    7.72279e+12
          211.9    8.43385e+43    3.52932e+09    7.71707e+12
            212    8.54566e+43    3.53522e+09    7.71137e+12
          212.1    8.65892e+43    3.54112e+09    7.70567e+12
          212.2    8.77364e+43    3.54703e+09    7.69997e+12
          212.3    8.88984e+43    3.55295e+09    7.69428e+12
          212.4    9.00754e+43    3.55887e+09     7.6886e+12
          212.5    9.12677e+43    3.56479e+09    7.68292e+12
          212.6    9.24753e+43    3.57072e+09    7.67725e+12
          212.7    9.36985e+43    3.57666e+09    7.67158e+12
          212.8    9.49375e+43     3.5826e+09    7.66592e+12
          212.9    9.61925e+43    3.58855e+09    7.66027e+12
            213    9.74637e+43     3.5945e+09    7.65462e+12
          213.1    9.87512e+43    3.60045e+09    7.64897e+12
          213.2    1.00055e+44    3.60641e+09    7.64334e+12
          213.3    1.01376e+44    3.61238e+09     7.6377e+12
          213.4    1.02714e+44    3.61835e+09    7.63208e+12
          213.5    1.04069e+44    3.62433e+09    7.62645e+12
          213.6    1.05442e+44    3.63031e+09    7.62084e+12
          213.7    1.06832e+44     3.6363e+09    7.61523e+12
          213.8     1.0824e+44     3.6423e+09    7.60963e+12
          213.9    1.09667e+44    3.64829e+09    7.60403e+12
            214    1.11111e+44     3.6543e+09    7.59843e+12
          214.1    1.12574e+44    3.66031e+09    7.59285e+12
          214.2    1.14056e+44    3.66632e+09    7.58726e+12
          214.3    1.15557e+44    3.67234e+09    7.58169e+12
          214.4    1.17077e+44    3.67836e+09    7.57612e+12
          214.5    1.18617e+44    3.68439e+09    7.57055e+12
          214.6    1.20176e+44    3.69043e+09    7.56499e+12
          214.7    1.21756e+44    3.69647e+09    7.55944e+12
          214.8    1.23356e+44    3.70251e+09    7.55389e+12
          214.9    1.24976e+44    3.70856e+09    7.54835e+12
            215    1.26617e+44    3.71462e+09    7.54281e+12
          215.1    1.28279e+44    3.72068e+09    7.53728e+12
          215.2    1.29962e+44    3.72675e+09    7.53175e+12
          215.3    1.31667e+44    3.73282e+09    7.52623e+12
          215.4    1.33393e+44    3.73889e+09    7.52072e+12
          215.5    1.35142e+44    3.74497e+09    7.51521e+12
          215.6    1.36913e+44    3.75106e+09     7.5097e+12
          215.7    1.38707e+44    3.75715e+09     7.5042e+12
          215.8    1.40523e+44    3.76325e+09    7.49871e+12
          215.9    1.42363e+44    3.76935e+09    7.49322e+12
            216    1.44227e+44    3.77546e+09    7.48774e+12
          216.1    1.46114e+44    3.78157e+09    7.48226e+12
          216.2    1.48025e+44    3.78769e+09    7.47679e+12
          216.3     1.4996e+44    3.79381e+09    7.47133e+12
          216.4    1.51921e+44    3.79994e+09    7.46587e+12
          216.5    1.53906e+44    3.80608e+09    7.46041e+12
          216.6    1.55916e+44    3.81221e+09    7.45496e+12
          216.7    1.57953e+44    3.81836e+09    7.44952e+12
          216.8    1.60015e+44    3.82451e+09    7.44408e+12
          216.9    1.62103e+44    3.83066e+09    7.43865e+12
            217    1.64218e+44    3.83682e+09    7.43322e+12
          217.1     1.6636e+44    3.84299e+09     7.4278e+12
          217.2    1.68529e+44    3.84916e+09    7.42238e+12
          217.3    1.70726e+44    3.85533e+09    7.41697e+12
          217.4     1.7295e+44    3.86151e+09    7.41156e+12
          217.5    1.75203e+44     3.8677e+09    7.40616e+12
          217.6    1.77485e+44    3.87389e+09    7.40076e+12
          217.7    1.79795e+44    3.88008e+09    7.39537e+12
          217.8    1.82135e+44    3.88628e+09    7.38999e+12
          217.9    1.84504e+44    3.89249e+09    7.38461e+12
            218    1.86904e+44     3.8987e+09    7.37923e+12
          218.1    1.89334e+44    3.90491e+09    7.37387e+12
          218.2    1.91795e+44    3.91114e+09     7.3685e+12
          218.3    1.94287e+44    3.91736e+09    7.36314e+12
          218.4    1.96811e+44    3.92359e+09    7.35779e+12
          218.5    1.99366e+44    3.92983e+09    7.35244e+12
          218.6    2.01954e+44    3.93607e+09     7.3471e+12
          218.7    2.04575e+44    3.94232e+09    7.34176e+12
          218.8    2.07229e+44    3.94857e+09    7.33643e+12
          218.9    2.09916e+44    3.95483e+09     7.3311e+12
            219    2.12638e+44    3.96109e+09    7.32578e+12
          219.1    2.15394e+44    3.96736e+09    7.32047e+12
          219.2    2.18184e+44    3.97363e+09    7.31516e+12
          219.3     2.2101e+44    3.97991e+09    7.30985e+12
          219.4    2.23872e+44    3.98619e+09    7.30455e+12
          219.5     2.2677e+44    3.99248e+09    7.29925e+12
          219.6    2.29704e+44    3.99877e+09    7.29396e+12
          219.7    2.32676e+44    4.00507e+09    7.28868e+12
          219.8    2.35685e+44    4.01137e+09     7.2834e+12
          219.9    2.38732e+44    4.01768e+09    7.27813e+12
            220    2.41817e+44      4.024e+09    7.27286e+12
          220.1    2.44941e+44    4.03032e+09    7.26759e+12
          220.2    2.48105e+44    4.03664e+09    7.26233e+12
          220.3    2.51308e+44    4.04297e+09    7.25708e+12
          220.4    2.54552e+44     4.0493e+09    7.25183e+12
          220.5    2.57837e+44    4.05564e+09    7.24659e+12
          220.6    2.61163e+44    4.06199e+09    7.24135e+12
          220.7     2.6453e+44    4.06834e+09    7.23612e+12
          220.8    2.67941e+44    4.07469e+09    7.23089e+12
          220.9    2.71394e+44    4.08105e+09    7.22567e+12
            221     2.7489e+44    4.08741e+09    7.22045e+12
          221.1    2.78431e+44    4.09378e+09    7.21524e+12
          221.2    2.82015e+44    4.10016e+09    7.21003e+12
          221.3    2.85645e+44    4.10654e+09    7.20483e+12
          221.4    2.89321e+44    4.11292e+09    7.19963e+12
          221.5    2.93042e+44    4.11931e+09    7.19444e+12
          221.6    2.96811e+44    4.12571e+09    7.18925e+12
          221.7    3.00626e+44    4.13211e+09    7.18407e+12
          221.8     3.0449e+44    4.13852e+09     7.1789e+12
          221.9    3.08402e+44    4.14493e+09    7.17372e+12
            222    3.12362e+44    4.15134e+09    7.16856e+12
          222.1    3.16373e+44    4.15776e+09     7.1634e+12
          222.2    3.20434e+44    4.16419e+09    7.15824e+12
          222.3    3.24545e+44    4.17062e+09    7.15309e+12
          222.4    3.28708e+44    4.17706e+09    7.14794e+12
          222.5    3.32923e+44     4.1835e+09     7.1428e+12
          222.6    3.37191e+44    4.18994e+09    7.13767e+12
          222.7    3.41512e+44    4.19639e+09    7.13253e+12
          222.8    3.45887e+44    4.20285e+09    7.12741e+12
          222.9    3.50317e+44    4.20931e+09    7.12229e+12
            223    3.54802e+44    4.21578e+09    7.11717e+12
          223.1    3.59343e+44    4.22225e+09    7.11206e+12
          223.2    3.63941e+44    4.22873e+09    7.10695e+12
          223.3    3.68597e+44    4.23521e+09    7.10185e+12
          223.4     3.7331e+44    4.24169e+09    7.09676e+12
          223.5    3.78082e+44    4.24819e+09    7.09167e+12
          223.6    3.82914e+44    4.25468e+09    7.08658e+12
          223.7    3.87805e+44    4.26118e+09     7.0815e+12
          223.8    3.92758e+44    4.26769e+09    7.07642e+12
          223.9    3.97773e+44     4.2742e+09    7.07135e+12
            224     4.0285e+44    4.28072e+09    7.06629e+12
          224.1     4.0799e+44    4.28724e+09    7.06122e+12
          224.2    4.13194e+44    4.29377e+09    7.05617e+12
          224.3    4.18463e+44     4.3003e+09    7.05112e+12
          224.4    4.23797e+44    4.30684e+09    7.04607e+12
          224.5    4.29198e+44    4.31338e+09    7.04103e+12
          224.6    4.34666e+44    4.31993e+09    7.03599e+12
          224.7    4.40202e+44    4.32648e+09    7.03096e+12
          224.8    4.45807e+44    4.33304e+09    7.02593e+12
          224.9    4.51481e+44     4.3396e+09    7.02091e+12
            225    4.57225e+44    4.34617e+09    7.01589e+12
          225.1    4.63041e+44    4.35274e+09    7.01088e+12
          225.2    4.68929e+44    4.35932e+09    7.00587e+12
          225.3    4.74891e+44     4.3659e+09    7.00087e+12
          225.4    4.80926e+44    4.37249e+09    6.99587e+12
          225.5    4.87036e+44    4.37908e+09    6.99088e+12
          225.6    4.93221e+44    4.38568e+09    6.98589e+12
          225.7    4.99483e+44    4.39228e+09    6.98091e+12
          225.8    5.05823e+44    4.39889e+09    6.97593e+12
          225.9    5.12241e+44     4.4055e+09    6.97096e+12
            226    5.18739e+44    4.41212e+09    6.96599e+12
          226.1    5.25317e+44    4.41874e+09    6.96103e+12
          226.2    5.31977e+44    4.42537e+09    6.95607e+12
          226.3    5.38718e+44      4.432e+09    6.95111e+12
          226.4    5.45544e+44    4.43864e+09    6.94616e+12
          226.5    5.52453e+44    4.44528e+09    6.94122e+12
          226.6    5.59448e+44    4.45193e+09    6.93628e+12
          226.7    5.66529e+44    4.45858e+09    6.93134e+12
          226.8    5.73698e+44    4.46524e+09    6.92641e+12
          226.9    5.80955e+44     4.4719e+09    6.92149e+12
            227    5.88302e+44    4.47857e+09    6.91657e+12
          227.1    5.95739e+44    4.48524e+09    6.91165e+12
          227.2    6.03268e+44    4.49192e+09    6.90674e+12
          227.3     6.1089e+44     4.4986e+09    6.90183e+12
          227.4    6.18606e+44    4.50529e+09    6.89693e+12
          227.5    6.26416e+44    4.51198e+09    6.89204e+12
          227.6    6.34323e+44    4.51867e+09    6.88714e+12
          227.7    6.42328e+44    4.52538e+09    6.88226e+12
          227.8    6.50431e+44    4.53208e+09    6.87737e+12
          227.9    6.58633e+44     4.5388e+09    6.87249e+12
            228    6.66937e+44    4.54551e+09    6.86762e+12
          228.1    6.75342e+44    4.55224e+09    6.86275e+12
          228.2    6.83851e+44    4.55896e+09    6.85789e+12
          228.3    6.92465e+44     4.5657e+09    6.85303e+12
          228.4    7.01184e+44    4.57243e+09    6.84818e+12
          228.5    7.10011e+44    4.57917e+09    6.84333e+12
          228.6    7.18945e+44    4.58592e+09    6.83848e+12
          228.7     7.2799e+44    4.59267e+09    6.83364e+12
          228.8    7.37145e+44    4.59943e+09     6.8288e+12
          228.9    7.46413e+44    4.60619e+09    6.82397e+12
            229    7.55795e+44    4.61296e+09    6.81915e+12
          229.1    7.65291e+44    4.61973e+09    6.81432e+12
          229.2    7.74904e+44    4.62651e+09    6.80951e+12
          229.3    7.84635e+44    4.63329e+09    6.80469e+12
          229.4    7.94484e+44    4.64008e+09    6.79989e+12
          229.5    8.04455e+44    4.64687e+09    6.79508e+12
          229.6    8.14547e+44    4.65366e+09    6.79028e+12
          229.7    8.24763e+44    4.66046e+09    6.78549e+12
          229.8    8.35104e+44    4.66727e+09     6.7807e+12
          229.9    8.45572e+44    4.67408e+09    6.77592e+12
            230    8.56167e+44     4.6809e+09    6.77114e+12
          230.1    8.66892e+44    4.68772e+09    6.76636e+12
          230.2    8.77748e+44    4.69455e+09    6.76159e+12
          230.3    8.88737e+44    4.70138e+09    6.75682e+12
          230.4    8.99859e+44    4.70821e+09    6.75206e+12
          230.5    9.11118e+44    4.71505e+09     6.7473e+12
          230.6    9.22514e+44     4.7219e+09    6.74255e+12
          230.7    9.34049e+44    4.72875e+09     6.7378e+12
          230.8    9.45725e+44     4.7356e+09    6.73306e+12
          230.9    9.57543e+44    4.74246e+09    6.72832e+12
            231    9.69505e+44    4.74933e+09    6.72358e+12
          231.1    9.81613e+44     4.7562e+09    6.71885e+12
          231.2    9.93868e+44    4.76308e+09    6.71413e+12
          231.3    1.00627e+45    4.76996e+09    6.70941e+12
          231.4    1.01883e+45    4.77684e+09    6.70469e+12
          231.5    1.03154e+45    4.78373e+09    6.69998e+12
          231.6     1.0444e+45    4.79062e+09    6.69527e+12
          231.7    1.05742e+45    4.79752e+09    6.69057e+12
          231.8     1.0706e+45    4.80443e+09    6.68587e+12
          231.9    1.08394e+45    4.81134e+09    6.68118e+12
            232    1.09744e+45    4.81825e+09    6.67649e+12
          232.1     1.1111e+45    4.82517e+09     6.6718e+12
          232.2    1.12493e+45     4.8321e+09    6.66712e+12
          232.3    1.13893e+45    4.83902e+09    6.66244e+12
          232.4     1.1531e+45    4.84596e+09    6.65777e+12
          232.5    1.16744e+45     4.8529e+09    6.65311e+12
          232.6    1.18195e+45    4.85984e+09    6.64844e+12
          232.7    1.19664e+45    4.86679e+09    6.64378e+12
          232.8    1.21151e+45    4.87374e+09    6.63913e+12
          232.9    1.22656e+45     4.8807e+09    6.63448e+12
            233    1.24179e+45    4.88766e+09    6.62984e+12
          233.1     1.2572e+45    4.89463e+09     6.6252e+12
          233.2     1.2728e+45     4.9016e+09    6.62056e+12
          233.3    1.28859e+45    4.90858e+09    6.61593e+12
          233.4    1.30457e+45    4.91556e+09     6.6113e+12
          233.5    1.32075e+45    4.92255e+09    6.60668e+12
          233.6    1.33712e+45    4.92954e+09    6.60206e+12
          233.7    1.35369e+45    4.93654e+09    6.59745e+12
          233.8    1.37046e+45    4.94354e+09    6.59284e+12
          233.9    1.38743e+45    4.95055e+09    6.58823e+12
            234     1.4046e+45    4.95756e+09    6.58363e+12
          234.1    1.42199e+45    4.96457e+09    6.57903e+12
          234.2    1.43958e+45     4.9716e+09    6.57444e+12
          234.3    1.45739e+45    4.97862e+09    6.56985e+12
          234.4    1.47541e+45    4.98565e+09    6.56527e+12
          234.5    1.49365e+45    4.99269e+09    6.56069e+12
          234.6     1.5121e+45    4.99973e+09    6.55612e+12
          234.7    1.53078e+45    5.00677e+09    6.55154e+12
          234.8    1.54969e+45    5.01382e+09    6.54698e+12
          234.9    1.56882e+45    5.02088e+09    6.54242e+12
            235    1.58819e+45    5.02794e+09    6.53786e+12
          235.1    1.60778e+45      5.035e+09    6.53331e+12
          235.2    1.62762e+45    5.04207e+09    6.52876e+12
          235.3    1.64769e+45    5.04915e+09    6.52421e+12
          235.4      1.668e+45    5.05622e+09    6.51967e+12
          235.5    1.68856e+45    5.06331e+09    6.51514e+12
          235.6    1.70936e+45     5.0704e+09     6.5106e+12
          235.7    1.73042e+45    5.07749e+09    6.50608e+12
          235.8    1.75172e+45    5.08459e+09    6.50155e+12
          235.9    1.77329e+45    5.09169e+09    6.49704e+12
            236    1.79511e+45     5.0988e+09    6.49252e+12
          236.1    1.81719e+45    5.10591e+09    6.48801e+12
          236.2    1.83954e+45    5.11303e+09    6.48351e+12
          236.3    1.86216e+45    5.12015e+09      6.479e+12
          236.4    1.88505e+45    5.12728e+09    6.47451e+12
          236.5    1.90821e+45    5.13441e+09    6.47001e+12
          236.6    1.93165e+45    5.14155e+09    6.46552e+12
          236.7    1.95538e+45    5.14869e+09    6.46104e+12
          236.8    1.97938e+45    5.15583e+09    6.45656e+12
          236.9    2.00367e+45    5.16298e+09    6.45208e+12
            237    2.02826e+45    5.17014e+09    6.44761e+12
          237.1    2.05314e+45     5.1773e+09    6.44314e+12
          237.2    2.07831e+45    5.18446e+09    6.43868e+12
          237.3    2.10379e+45    5.19163e+09    6.43422e+12
          237.4    2.12957e+45    5.19881e+09    6.42976e+12
          237.5    2.15566e+45    5.20599e+09    6.42531e+12
          237.6    2.18206e+45    5.21317e+09    6.42087e+12
          237.7    2.20878e+45    5.22036e+09    6.41642e+12
          237.8    2.23582e+45    5.22756e+09    6.41199e+12
          237.9    2.26318e+45    5.23475e+09    6.40755e+12
            238    2.29086e+45    5.24196e+09    6.40312e+12
          238.1    2.31888e+45    5.24916e+09     6.3987e+12
          238.2    2.34723e+45    5.25638e+09    6.39427e+12
          238.3    2.37592e+45    5.26359e+09    6.38986e+12
          238.4    2.40495e+45    5.27082e+09    6.38544e+12
          238.5    2.43432e+45    5.27804e+09    6.38103e+12
          238.6    2.46405e+45    5.28527e+09    6.37663e+12
          238.7    2.49413e+45    5.29251e+09    6.37223e+12
          238.8    2.52457e+45    5.29975e+09    6.36783e+12
          238.9    2.55537e+45      5.307e+09    6.36344e+12
            239    2.58654e+45    5.31425e+09    6.35905e+12
          239.1    2.61808e+45     5.3215e+09    6.35466e+12
          239.2    2.64999e+45    5.32876e+09    6.35028e+12
          239.3    2.68228e+45    5.33603e+09    6.34591e+12
          239.4    2.71496e+45     5.3433e+09    6.34154e+12
          239.5    2.74802e+45    5.35057e+09    6.33717e+12
          239.6    2.78148e+45    5.35785e+09     6.3328e+12
          239.7    2.81534e+45    5.36513e+09    6.32844e+12
          239.8     2.8496e+45    5.37242e+09    6.32409e+12
          239.9    2.88426e+45    5.37971e+09    6.31974e+12
            240    2.91934e+45    5.38701e+09    6.31539e+12
          240.1    2.95483e+45    5.39431e+09    6.31105e+12
          240.2    2.99074e+45    5.40162e+09    6.30671e+12
          240.3    3.02708e+45    5.40893e+09    6.30237e+12
          240.4    3.06385e+45    5.41625e+09    6.29804e+12
          240.5    3.10105e+45    5.42357e+09    6.29371e+12
          240.6     3.1387e+45     5.4309e+09    6.28939e+12
          240.7    3.17679e+45    5.43823e+09    6.28507e+12
          240.8    3.21533e+45    5.44556e+09    6.28075e+12
          240.9    3.25433e+45     5.4529e+09    6.27644e+12
            241    3.29379e+45    5.46025e+09    6.27214e+12
          241.1    3.33371e+45    5.46759e+09    6.26783e+12
          241.2    3.37411e+45    5.47495e+09    6.26353e+12
          241.3    3.41499e+45    5.48231e+09    6.25924e+12
          241.4    3.45635e+45    5.48967e+09    6.25495e+12
          241.5     3.4982e+45    5.49704e+09    6.25066e+12
          241.6    3.54054e+45    5.50441e+09    6.24638e+12
          241.7    3.58338e+45    5.51179e+09     6.2421e+12
          241.8    3.62673e+45    5.51917e+09    6.23782e+12
          241.9    3.67059e+45    5.52656e+09    6.23355e+12
            242    3.71496e+45    5.53395e+09    6.22928e+12
          242.1    3.75986e+45    5.54134e+09    6.22502e+12
          242.2    3.80529e+45    5.54874e+09    6.22076e+12
          242.3    3.85126e+45    5.55615e+09    6.21651e+12
          242.4    3.89776e+45    5.56356e+09    6.21226e+12
          242.5    3.94482e+45    5.57097e+09    6.20801e+12
          242.6    3.99243e+45    5.57839e+09    6.20376e+12
          242.7     4.0406e+45    5.58581e+09    6.19953e+12
          242.8    4.08933e+45    5.59324e+09    6.19529e+12
          242.9    4.13864e+45    5.60067e+09    6.19106e+12
            243    4.18853e+45    5.60811e+09    6.18683e+12
          243.1    4.23901e+45    5.61555e+09    6.18261e+12
          243.2    4.29008e+45      5.623e+09    6.17839e+12
          243.3    4.34174e+45    5.63045e+09    6.17417e+12
          243.4    4.39402e+45    5.63791e+09    6.16996e+12
          243.5    4.44691e+45    5.64537e+09    6.16575e+12
          243.6    4.50042e+45    5.65283e+09    6.16155e+12
          243.7    4.55456e+45     5.6603e+09    6.15735e+12
          243.8    4.60934e+45    5.66778e+09    6.15315e+12
          243.9    4.66476e+45    5.67526e+09    6.14896e+12
            244    4.72082e+45    5.68274e+09    6.14477e+12
          244.1    4.77755e+45    5.69023e+09    6.14059e+12
          244.2    4.83494e+45    5.69772e+09     6.1364e+12
          244.3      4.893e+45    5.70522e+09    6.13223e+12
          244.4    4.95174e+45    5.71272e+09    6.12805e+12
          244.5    5.01117e+45    5.72023e+09    6.12389e+12
          244.6     5.0713e+45    5.72774e+09    6.11972e+12
          244.7    5.13213e+45    5.73525e+09    6.11556e+12
          244.8    5.19367e+45    5.74277e+09     6.1114e+12
          244.9    5.25593e+45     5.7503e+09    6.10725e+12
            245    5.31892e+45    5.75783e+09     6.1031e+12
