Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+H
   P2 - C5H5CH2-1+H2
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
             90    3.69126e+30    5.82925e+08    3.55624e+13
           90.5    4.13051e+30     5.9887e+08    3.54442e+13
             91    4.62037e+30    6.15129e+08    3.53266e+13
           91.5    5.16648e+30    6.31706e+08    3.52098e+13
             92    5.77511e+30    6.48604e+08    3.50937e+13
           92.5    6.45316e+30    6.65826e+08    3.49783e+13
             93    7.20831e+30    6.83376e+08    3.48636e+13
           93.5    8.04903e+30    7.01258e+08    3.47495e+13
             94    8.98472e+30    7.19475e+08    3.46362e+13
           94.5    1.00258e+31     7.3803e+08    3.45236e+13
             95    1.11836e+31    7.56927e+08    3.44116e+13
           95.5     1.2471e+31    7.76169e+08    3.43003e+13
             96    1.39019e+31     7.9576e+08    3.41896e+13
           96.5    1.54918e+31    8.15704e+08    3.40797e+13
             97    1.72578e+31    8.36004e+08    3.39703e+13
           97.5    1.92189e+31    8.56662e+08    3.38616e+13
             98    2.13958e+31    8.77684e+08    3.37536e+13
           98.5    2.38116e+31    8.99072e+08    3.36462e+13
             99    2.64916e+31    9.20829e+08    3.35394e+13
           99.5    2.94638e+31     9.4296e+08    3.34332e+13
            100    3.27591e+31    9.65468e+08    3.33277e+13
          100.5    3.64114e+31    9.88355e+08    3.32227e+13
            101    4.04582e+31    1.01163e+09    3.31184e+13
          101.5    4.49407e+31    1.03528e+09    3.30147e+13
            102    4.99044e+31    1.05933e+09    3.29116e+13
          102.5    5.53992e+31    1.08377e+09     3.2809e+13
            103    6.14803e+31    1.10861e+09    3.27071e+13
          103.5    6.82081e+31    1.13385e+09    3.26057e+13
            104    7.56493e+31    1.15949e+09    3.25049e+13
          104.5     8.3877e+31    1.18555e+09    3.24047e+13
            105    9.29719e+31    1.21201e+09     3.2305e+13
          105.5    1.03022e+32    1.23888e+09    3.22059e+13
            106    1.14126e+32    1.26617e+09    3.21074e+13
          106.5    1.26389e+32    1.29389e+09    3.20094e+13
            107    1.39928e+32    1.32202e+09     3.1912e+13
          107.5    1.54874e+32    1.35059e+09    3.18151e+13
            108    1.71366e+32    1.37958e+09    3.17187e+13
          108.5    1.89561e+32    1.40901e+09    3.16229e+13
            109    2.09627e+32    1.43888e+09    3.15276e+13
          109.5    2.31753e+32    1.46918e+09    3.14329e+13
            110    2.56141e+32    1.49994e+09    3.13386e+13
          110.5    2.83018e+32    1.53113e+09    3.12449e+13
            111    3.12627e+32    1.56278e+09    3.11517e+13
          111.5    3.45239e+32    1.59488e+09     3.1059e+13
            112    3.81148e+32    1.62744e+09    3.09668e+13
          112.5    4.20678e+32    1.66046e+09    3.08751e+13
            113    4.64181e+32    1.69394e+09    3.07839e+13
          113.5    5.12045e+32    1.72788e+09    3.06932e+13
            114    5.64694e+32     1.7623e+09    3.06029e+13
          114.5     6.2259e+32    1.79719e+09    3.05132e+13
            115    6.86239e+32    1.83255e+09     3.0424e+13
          115.5    7.56197e+32     1.8684e+09    3.03352e+13
            116    8.33069e+32    1.90472e+09    3.02469e+13
          116.5    9.17516e+32    1.94153e+09     3.0159e+13
            117    1.01026e+33    1.97883e+09    3.00717e+13
          117.5     1.1121e+33    2.01662e+09    2.99847e+13
            118    1.22388e+33    2.05491e+09    2.98983e+13
          118.5    1.34656e+33    2.09369e+09    2.98123e+13
            119    1.48117e+33    2.13297e+09    2.97267e+13
          119.5    1.62881e+33    2.17276e+09    2.96416e+13
            120    1.79073e+33    2.21305e+09     2.9557e+13
          120.5    1.96826e+33    2.25385e+09    2.94728e+13
            121    2.16285e+33    2.29516e+09     2.9389e+13
          121.5    2.37609e+33    2.33699e+09    2.93056e+13
            122    2.60971e+33    2.37934e+09    2.92227e+13
          122.5    2.86561e+33    2.42221e+09    2.91402e+13
            123    3.14584e+33     2.4656e+09    2.90582e+13
          123.5    3.45265e+33    2.50952e+09    2.89765e+13
            124    3.78847e+33    2.55397e+09    2.88953e+13
          124.5    4.15596e+33    2.59895e+09    2.88145e+13
            125    4.55802e+33    2.64447e+09    2.87341e+13
          125.5     4.9978e+33    2.69052e+09    2.86541e+13
            126    5.47873e+33    2.73712e+09    2.85745e+13
          126.5    6.00454e+33    2.78426e+09    2.84953e+13
            127    6.57929e+33    2.83195e+09    2.84166e+13
          127.5    7.20739e+33    2.88019e+09    2.83382e+13
            128    7.89364e+33    2.92898e+09    2.82602e+13
          128.5    8.64326e+33    2.97832e+09    2.81826e+13
            129    9.46193e+33    3.02823e+09    2.81054e+13
          129.5    1.03558e+34    3.07869e+09    2.80285e+13
            130    1.13316e+34    3.12972e+09    2.79521e+13
          130.5    1.23965e+34    3.18131e+09     2.7876e+13
            131    1.35585e+34    3.23347e+09    2.78003e+13
          131.5    1.48262e+34     3.2862e+09     2.7725e+13
            132    1.62088e+34    3.33951e+09      2.765e+13
          132.5    1.77165e+34    3.39339e+09    2.75754e+13
            133    1.93602e+34    3.44785e+09    2.75012e+13
          133.5    2.11518e+34     3.5029e+09    2.74274e+13
            134    2.31043e+34    3.55853e+09    2.73539e+13
          134.5    2.52316e+34    3.61474e+09    2.72807e+13
            135    2.75488e+34    3.67154e+09    2.72079e+13
          135.5    3.00725e+34    3.72894e+09    2.71355e+13
            136    3.28205e+34    3.78693e+09    2.70634e+13
          136.5    3.58121e+34    3.84551e+09    2.69917e+13
            137    3.90681e+34     3.9047e+09    2.69203e+13
          137.5    4.26114e+34    3.96448e+09    2.68492e+13
            138    4.64664e+34    4.02487e+09    2.67785e+13
          138.5    5.06598e+34    4.08587e+09    2.67081e+13
            139    5.52203e+34    4.14748e+09    2.66381e+13
          139.5    6.01791e+34    4.20969e+09    2.65684e+13
            140    6.55698e+34    4.27252e+09     2.6499e+13
          140.5    7.14291e+34    4.33597e+09      2.643e+13
            141    7.77964e+34    4.40003e+09    2.63613e+13
          141.5    8.47143e+34    4.46472e+09    2.62929e+13
            142     9.2229e+34    4.53002e+09    2.62248e+13
          142.5     1.0039e+35    4.59596e+09     2.6157e+13
            143    1.09253e+35    4.66251e+09    2.60896e+13
          143.5    1.18874e+35     4.7297e+09    2.60225e+13
            144    1.29317e+35    4.79752e+09    2.59556e+13
          144.5    1.40651e+35    4.86597e+09    2.58891e+13
            145    1.52948e+35    4.93506e+09    2.58229e+13
          145.5    1.66289e+35    5.00479e+09    2.57571e+13
            146    1.80759e+35    5.07516e+09    2.56915e+13
          146.5     1.9645e+35    5.14617e+09    2.56262e+13
            147    2.13463e+35    5.21782e+09    2.55612e+13
          147.5    2.31906e+35    5.29012e+09    2.54965e+13
            148    2.51895e+35    5.36307e+09    2.54321e+13
          148.5    2.73555e+35    5.43667e+09     2.5368e+13
            149    2.97024e+35    5.51092e+09    2.53042e+13
          149.5    3.22446e+35    5.58583e+09    2.52407e+13
            150    3.49979e+35    5.66139e+09    2.51775e+13
          150.5    3.79794e+35    5.73761e+09    2.51146e+13
            151    4.12074e+35     5.8145e+09    2.50519e+13
          151.5    4.47016e+35    5.89204e+09    2.49895e+13
            152    4.84834e+35    5.97025e+09    2.49274e+13
          152.5    5.25756e+35    6.04913e+09    2.48656e+13
            153    5.70031e+35    6.12867e+09    2.48041e+13
          153.5    6.17924e+35    6.20888e+09    2.47428e+13
            154    6.69722e+35    6.28977e+09    2.46818e+13
          154.5    7.25734e+35    6.37133e+09    2.46211e+13
            155    7.86293e+35    6.45356e+09    2.45607e+13
          155.5    8.51755e+35    6.53647e+09    2.45005e+13
            156    9.22508e+35    6.62006e+09    2.44406e+13
          156.5    9.98964e+35    6.70434e+09    2.43809e+13
            157    1.08157e+36    6.78929e+09    2.43215e+13
          157.5    1.17081e+36    6.87493e+09    2.42624e+13
            158    1.26719e+36    6.96125e+09    2.42035e+13
          158.5    1.37127e+36    7.04827e+09    2.41449e+13
            159    1.48365e+36    7.13597e+09    2.40866e+13
          159.5    1.60497e+36    7.22436e+09    2.40284e+13
            160    1.73592e+36    7.31345e+09    2.39706e+13
          160.5    1.87724e+36    7.40323e+09     2.3913e+13
            161    2.02973e+36     7.4937e+09    2.38557e+13
          161.5    2.19424e+36    7.58487e+09    2.37986e+13
            162    2.37169e+36    7.67675e+09    2.37417e+13
          162.5    2.56307e+36    7.76932e+09    2.36851e+13
            163    2.76945e+36    7.86259e+09    2.36287e+13
          163.5    2.99195e+36    7.95657e+09    2.35726e+13
            164     3.2318e+36    8.05126e+09    2.35167e+13
          164.5    3.49032e+36    8.14665e+09    2.34611e+13
            165    3.76892e+36    8.24275e+09    2.34056e+13
          165.5     4.0691e+36    8.33955e+09    2.33505e+13
            166    4.39248e+36    8.43707e+09    2.32955e+13
          166.5    4.74082e+36     8.5353e+09    2.32408e+13
            167    5.11598e+36    8.63425e+09    2.31863e+13
          167.5    5.51995e+36    8.73391e+09    2.31321e+13
            168    5.95489e+36    8.83429e+09    2.30781e+13
          168.5     6.4231e+36    8.93538e+09    2.30243e+13
            169    6.92705e+36    9.03719e+09    2.29707e+13
          169.5    7.46939e+36    9.13973e+09    2.29174e+13
            170    8.05294e+36    9.24298e+09    2.28643e+13
          170.5    8.68076e+36    9.34696e+09    2.28114e+13
            171    9.35609e+36    9.45167e+09    2.27587e+13
          171.5    1.00824e+37     9.5571e+09    2.27062e+13
            172    1.08635e+37    9.66325e+09     2.2654e+13
          172.5    1.17034e+37    9.77014e+09     2.2602e+13
            173    1.26062e+37    9.87775e+09    2.25501e+13
          173.5    1.35767e+37     9.9861e+09    2.24985e+13
            174    1.46197e+37    1.00952e+10    2.24472e+13
          174.5    1.57406e+37     1.0205e+10     2.2396e+13
            175    1.69448e+37    1.03155e+10     2.2345e+13
          175.5    1.82385e+37    1.04268e+10    2.22943e+13
            176    1.96282e+37    1.05388e+10    2.22437e+13
          176.5    2.11206e+37    1.06516e+10    2.21934e+13
            177    2.27232e+37    1.07651e+10    2.21432e+13
          177.5    2.44438e+37    1.08793e+10    2.20933e+13
            178     2.6291e+37    1.09943e+10    2.20436e+13
          178.5    2.82737e+37      1.111e+10     2.1994e+13
            179    3.04016e+37    1.12264e+10    2.19447e+13
          179.5    3.26849e+37    1.13436e+10    2.18955e+13
            180    3.51348e+37    1.14616e+10    2.18466e+13
          180.5    3.77631e+37    1.15802e+10    2.17979e+13
            181    4.05822e+37    1.16997e+10    2.17493e+13
          181.5    4.36056e+37    1.18199e+10     2.1701e+13
            182    4.68478e+37    1.19408e+10    2.16528e+13
          182.5    5.03241e+37    1.20625e+10    2.16048e+13
            183    5.40509e+37    1.21849e+10    2.15571e+13
          183.5    5.80456e+37    1.23081e+10    2.15095e+13
            184    6.23271e+37     1.2432e+10    2.14621e+13
          184.5    6.69152e+37    1.25567e+10    2.14149e+13
            185    7.18313e+37    1.26821e+10    2.13678e+13
          185.5    7.70981e+37    1.28083e+10     2.1321e+13
            186    8.27399e+37    1.29353e+10    2.12743e+13
          186.5    8.87826e+37     1.3063e+10    2.12279e+13
            187     9.5254e+37    1.31914e+10    2.11816e+13
          187.5    1.02183e+38    1.33206e+10    2.11355e+13
            188    1.09602e+38    1.34506e+10    2.10895e+13
          188.5    1.17544e+38    1.35813e+10    2.10438e+13
            189    1.26045e+38    1.37128e+10    2.09982e+13
          189.5    1.35143e+38    1.38451e+10    2.09528e+13
            190    1.44879e+38    1.39781e+10    2.09076e+13
          190.5    1.55295e+38    1.41119e+10    2.08625e+13
            191     1.6644e+38    1.42464e+10    2.08177e+13
          191.5     1.7836e+38    1.43817e+10     2.0773e+13
            192     1.9111e+38    1.45178e+10    2.07284e+13
          192.5    2.04746e+38    1.46546e+10    2.06841e+13
            193    2.19326e+38    1.47922e+10    2.06399e+13
          193.5    2.34914e+38    1.49306e+10    2.05959e+13
            194    2.51578e+38    1.50697e+10     2.0552e+13
          194.5    2.69391e+38    1.52096e+10    2.05083e+13
            195    2.88428e+38    1.53502e+10    2.04648e+13
          195.5    3.08772e+38    1.54917e+10    2.04215e+13
            196     3.3051e+38    1.56338e+10    2.03783e+13
          196.5    3.53734e+38    1.57768e+10    2.03353e+13
            197    3.78542e+38    1.59205e+10    2.02924e+13
          197.5    4.05041e+38     1.6065e+10    2.02497e+13
            198    4.33342e+38    1.62103e+10    2.02072e+13
          198.5    4.63563e+38    1.63564e+10    2.01648e+13
            199    4.95831e+38    1.65032e+10    2.01226e+13
          199.5    5.30281e+38    1.66508e+10    2.00805e+13
            200    5.67056e+38    1.67991e+10    2.00386e+13
          200.5    6.06308e+38    1.69482e+10    1.99968e+13
            201    6.48198e+38    1.70981e+10    1.99553e+13
          201.5    6.92901e+38    1.72488e+10    1.99138e+13
            202    7.40597e+38    1.74003e+10    1.98725e+13
          202.5    7.91483e+38    1.75525e+10    1.98314e+13
            203    8.45765e+38    1.77055e+10    1.97904e+13
          203.5    9.03662e+38    1.78593e+10    1.97496e+13
            204     9.6541e+38    1.80138e+10    1.97089e+13
          204.5    1.03126e+39    1.81691e+10    1.96684e+13
            205    1.10146e+39    1.83252e+10     1.9628e+13
          205.5    1.17632e+39    1.84821e+10    1.95878e+13
            206    1.25611e+39    1.86397e+10    1.95477e+13
          206.5    1.34116e+39    1.87982e+10    1.95078e+13
            207     1.4318e+39    1.89574e+10     1.9468e+13
          207.5     1.5284e+39    1.91174e+10    1.94283e+13
            208    1.63132e+39    1.92781e+10    1.93888e+13
          208.5    1.74098e+39    1.94396e+10    1.93495e+13
            209     1.8578e+39    1.96019e+10    1.93102e+13
          209.5    1.98223e+39     1.9765e+10    1.92712e+13
            210    2.11476e+39    1.99289e+10    1.92322e+13
          210.5     2.2559e+39    2.00935e+10    1.91934e+13
            211    2.40619e+39     2.0259e+10    1.91548e+13
          211.5     2.5662e+39    2.04252e+10    1.91163e+13
            212    2.73655e+39    2.05921e+10    1.90779e+13
          212.5    2.91789e+39    2.07599e+10    1.90397e+13
            213     3.1109e+39    2.09284e+10    1.90016e+13
          213.5    3.31631e+39    2.10977e+10    1.89636e+13
            214     3.5349e+39    2.12678e+10    1.89258e+13
          214.5    3.76748e+39    2.14387e+10    1.88881e+13
            215    4.01493e+39    2.16104e+10    1.88505e+13
          215.5    4.27818e+39    2.17828e+10    1.88131e+13
            216    4.55819e+39     2.1956e+10    1.87758e+13
          216.5      4.856e+39      2.213e+10    1.87386e+13
            217    5.17272e+39    2.23048e+10    1.87016e+13
          217.5     5.5095e+39    2.24803e+10    1.86647e+13
            218    5.86759e+39    2.26566e+10    1.86279e+13
          218.5    6.24829e+39    2.28337e+10    1.85913e+13
            219    6.65299e+39    2.30116e+10    1.85548e+13
          219.5    7.08315e+39    2.31903e+10    1.85184e+13
            220    7.54034e+39    2.33697e+10    1.84821e+13
          220.5    8.02619e+39    2.35499e+10     1.8446e+13
            221    8.54246e+39    2.37309e+10      1.841e+13
          221.5      9.091e+39    2.39127e+10    1.83741e+13
            222    9.67375e+39    2.40953e+10    1.83384e+13
          222.5    1.02928e+40    2.42786e+10    1.83027e+13
            223    1.09503e+40    2.44627e+10    1.82672e+13
          223.5    1.16487e+40    2.46476e+10    1.82318e+13
            224    1.23903e+40    2.48333e+10    1.81966e+13
          224.5    1.31778e+40    2.50198e+10    1.81614e+13
            225    1.40139e+40     2.5207e+10    1.81264e+13
          225.5    1.49016e+40     2.5395e+10    1.80915e+13
            226    1.58439e+40    2.55838e+10    1.80567e+13
          226.5    1.68441e+40    2.57734e+10    1.80221e+13
            227    1.79056e+40    2.59637e+10    1.79875e+13
          227.5    1.90322e+40    2.61548e+10    1.79531e+13
            228    2.02276e+40    2.63467e+10    1.79188e+13
          228.5    2.14959e+40    2.65394e+10    1.78846e+13
            229    2.28416e+40    2.67328e+10    1.78505e+13
          229.5    2.42691e+40    2.69271e+10    1.78166e+13
            230    2.57833e+40    2.71221e+10    1.77827e+13
          230.5    2.73892e+40    2.73179e+10     1.7749e+13
            231    2.90924e+40    2.75144e+10    1.77154e+13
          231.5    3.08984e+40    2.77118e+10    1.76819e+13
            232    3.28135e+40    2.79099e+10    1.76485e+13
          232.5    3.48438e+40    2.81087e+10    1.76152e+13
            233    3.69962e+40    2.83084e+10    1.75821e+13
          233.5    3.92778e+40    2.85088e+10     1.7549e+13
            234    4.16962e+40    2.87101e+10    1.75161e+13
          234.5    4.42592e+40     2.8912e+10    1.74832e+13
            235    4.69753e+40    2.91148e+10    1.74505e+13
          235.5    4.98533e+40    2.93183e+10    1.74179e+13
            236    5.29028e+40    2.95226e+10    1.73854e+13
          236.5    5.61334e+40    2.97277e+10     1.7353e+13
            237    5.95558e+40    2.99336e+10    1.73207e+13
          237.5    6.31809e+40    3.01402e+10    1.72885e+13
            238    6.70205e+40    3.03476e+10    1.72564e+13
          238.5    7.10868e+40    3.05557e+10    1.72245e+13
            239    7.53928e+40    3.07647e+10    1.71926e+13
          239.5    7.99523e+40    3.09744e+10    1.71608e+13
            240    8.47798e+40    3.11849e+10    1.71292e+13
          240.5    8.98905e+40    3.13961e+10    1.70976e+13
            241    9.53006e+40    3.16081e+10    1.70662e+13
          241.5    1.01027e+41    3.18209e+10    1.70348e+13
            242    1.07088e+41    3.20345e+10    1.70036e+13
          242.5    1.13502e+41    3.22488e+10    1.69725e+13
            243     1.2029e+41    3.24639e+10    1.69414e+13
          243.5    1.27472e+41    3.26798e+10    1.69105e+13
            244    1.35071e+41    3.28964e+10    1.68796e+13
          244.5     1.4311e+41    3.31138e+10    1.68489e+13
            245    1.51613e+41     3.3332e+10    1.68183e+13
          245.5    1.60608e+41    3.35509e+10    1.67877e+13
            246    1.70122e+41    3.37706e+10    1.67573e+13
          246.5    1.80183e+41     3.3991e+10    1.67269e+13
            247    1.90823e+41    3.42123e+10    1.66967e+13
          247.5    2.02073e+41    3.44343e+10    1.66666e+13
            248    2.13967e+41     3.4657e+10    1.66365e+13
          248.5    2.26542e+41    3.48805e+10    1.66065e+13
            249    2.39836e+41    3.51048e+10    1.65767e+13
          249.5    2.53887e+41    3.53298e+10    1.65469e+13
            250    2.68738e+41    3.55556e+10    1.65173e+13
          250.5    2.84434e+41    3.57822e+10    1.64877e+13
            251    3.01021e+41    3.60095e+10    1.64582e+13
          251.5    3.18547e+41    3.62376e+10    1.64288e+13
            252    3.37066e+41    3.64664e+10    1.63995e+13
          252.5     3.5663e+41     3.6696e+10    1.63703e+13
            253    3.77299e+41    3.69264e+10    1.63412e+13
          253.5    3.99131e+41    3.71575e+10    1.63122e+13
            254    4.22191e+41    3.73894e+10    1.62833e+13
          254.5    4.46546e+41     3.7622e+10    1.62544e+13
            255    4.72267e+41    3.78554e+10    1.62257e+13
          255.5    4.99427e+41    3.80896e+10     1.6197e+13
            256    5.28106e+41    3.83244e+10    1.61685e+13
          256.5    5.58385e+41    3.85601e+10      1.614e+13
            257    5.90351e+41    3.87965e+10    1.61116e+13
          257.5    6.24096e+41    3.90337e+10    1.60833e+13
            258    6.59715e+41    3.92716e+10    1.60551e+13
          258.5    6.97311e+41    3.95102e+10     1.6027e+13
            259    7.36989e+41    3.97496e+10     1.5999e+13
          259.5    7.78861e+41    3.99898e+10     1.5971e+13
            260    8.23045e+41    4.02307e+10    1.59432e+13
          260.5    8.69666e+41    4.04724e+10    1.59154e+13
            261    9.18853e+41    4.07148e+10    1.58877e+13
          261.5    9.70744e+41     4.0958e+10    1.58601e+13
            262    1.02548e+42    4.12019e+10    1.58326e+13
          262.5    1.08322e+42    4.14465e+10    1.58052e+13
            263    1.14412e+42    4.16919e+10    1.57778e+13
          263.5    1.20835e+42    4.19381e+10    1.57506e+13
            264    1.27608e+42     4.2185e+10    1.57234e+13
          264.5     1.3475e+42    4.24326e+10    1.56963e+13
            265    1.42281e+42     4.2681e+10    1.56693e+13
          265.5    1.50221e+42    4.29301e+10    1.56424e+13
            266    1.58591e+42      4.318e+10    1.56155e+13
          266.5    1.67415e+42    4.34306e+10    1.55888e+13
            267    1.76716e+42    4.36819e+10    1.55621e+13
          267.5    1.86519e+42     4.3934e+10    1.55355e+13
            268    1.96851e+42    4.41868e+10    1.55089e+13
          268.5    2.07739e+42    4.44404e+10    1.54825e+13
            269    2.19212e+42    4.46947e+10    1.54561e+13
          269.5    2.31301e+42    4.49497e+10    1.54299e+13
            270    2.44039e+42    4.52055e+10    1.54037e+13
          270.5    2.57458e+42     4.5462e+10    1.53775e+13
            271    2.71595e+42    4.57192e+10    1.53515e+13
          271.5    2.86485e+42    4.59772e+10    1.53255e+13
            272     3.0217e+42    4.62359e+10    1.52996e+13
          272.5    3.18689e+42    4.64954e+10    1.52738e+13
            273    3.36086e+42    4.67555e+10    1.52481e+13
          273.5    3.54406e+42    4.70164e+10    1.52224e+13
            274    3.73697e+42    4.72781e+10    1.51969e+13
          274.5    3.94009e+42    4.75404e+10    1.51713e+13
            275    4.15394e+42    4.78035e+10    1.51459e+13
          275.5    4.37907e+42    4.80674e+10    1.51206e+13
            276    4.61606e+42    4.83319e+10    1.50953e+13
          276.5    4.86551e+42    4.85972e+10    1.50701e+13
            277    5.12807e+42    4.88632e+10     1.5045e+13
          277.5    5.40441e+42    4.91299e+10    1.50199e+13
            278    5.69521e+42    4.93974e+10    1.49949e+13
          278.5    6.00123e+42    4.96655e+10      1.497e+13
            279    6.32324e+42    4.99344e+10    1.49452e+13
          279.5    6.66204e+42     5.0204e+10    1.49204e+13
            280    7.01848e+42    5.04744e+10    1.48957e+13
          280.5    7.39347e+42    5.07454e+10    1.48711e+13
            281    7.78793e+42    5.10172e+10    1.48466e+13
          281.5    8.20284e+42    5.12897e+10    1.48221e+13
            282    8.63925e+42    5.15629e+10    1.47977e+13
          282.5    9.09823e+42    5.18369e+10    1.47734e+13
            283    9.58091e+42    5.21115e+10    1.47491e+13
          283.5    1.00885e+43    5.23869e+10    1.47249e+13
            284    1.06222e+43    5.26629e+10    1.47008e+13
          284.5    1.11834e+43    5.29397e+10    1.46768e+13
            285    1.17733e+43    5.32172e+10    1.46528e+13
          285.5    1.23936e+43    5.34954e+10    1.46289e+13
            286    1.30456e+43    5.37744e+10    1.46051e+13
          286.5    1.37309e+43     5.4054e+10    1.45813e+13
            287    1.44513e+43    5.43343e+10    1.45576e+13
          287.5    1.52083e+43    5.46154e+10     1.4534e+13
            288     1.6004e+43    5.48971e+10    1.45104e+13
          288.5    1.68401e+43    5.51796e+10    1.44869e+13
            289    1.77187e+43    5.54628e+10    1.44635e+13
          289.5    1.86418e+43    5.57466e+10    1.44401e+13
            290    1.96117e+43    5.60312e+10    1.44168e+13
          290.5    2.06306e+43    5.63165e+10    1.43936e+13
            291     2.1701e+43    5.66025e+10    1.43704e+13
          291.5    2.28254e+43    5.68892e+10    1.43473e+13
            292    2.40065e+43    5.71766e+10    1.43243e+13
          292.5    2.52469e+43    5.74646e+10    1.43013e+13
            293    2.65497e+43    5.77534e+10    1.42784e+13
          293.5    2.79178e+43    5.80429e+10    1.42556e+13
            294    2.93544e+43    5.83331e+10    1.42328e+13
          294.5    3.08629e+43     5.8624e+10    1.42101e+13
            295    3.24468e+43    5.89155e+10    1.41875e+13
          295.5    3.41097e+43    5.92078e+10    1.41649e+13
            296    3.58555e+43    5.95007e+10    1.41424e+13
          296.5    3.76881e+43    5.97944e+10      1.412e+13
            297    3.96118e+43    6.00887e+10    1.40976e+13
          297.5     4.1631e+43    6.03837e+10    1.40752e+13
            298    4.37502e+43    6.06795e+10     1.4053e+13
          298.5    4.59743e+43    6.09759e+10    1.40308e+13
            299    4.83083e+43     6.1273e+10    1.40087e+13
          299.5    5.07575e+43    6.15707e+10    1.39866e+13
            300    5.33275e+43    6.18692e+10    1.39646e+13
          300.5    5.60239e+43    6.21684e+10    1.39426e+13
            301    5.88529e+43    6.24682e+10    1.39207e+13
          301.5    6.18208e+43    6.27687e+10    1.38989e+13
            302    6.49342e+43    6.30699e+10    1.38771e+13
          302.5    6.82001e+43    6.33718e+10    1.38554e+13
            303    7.16256e+43    6.36743e+10    1.38338e+13
          303.5    7.52185e+43    6.39776e+10    1.38122e+13
            304    7.89865e+43    6.42815e+10    1.37906e+13
          304.5    8.29381e+43    6.45861e+10    1.37692e+13
            305    8.70818e+43    6.48914e+10    1.37478e+13
          305.5    9.14269e+43    6.51973e+10    1.37264e+13
            306    9.59827e+43    6.55039e+10    1.37051e+13
          306.5    1.00759e+44    6.58112e+10    1.36839e+13
            307    1.05767e+44    6.61192e+10    1.36627e+13
          307.5    1.11017e+44    6.64278e+10    1.36416e+13
            308     1.1652e+44    6.67371e+10    1.36205e+13
          308.5    1.22288e+44    6.70471e+10    1.35995e+13
            309    1.28334e+44    6.73578e+10    1.35786e+13
          309.5     1.3467e+44    6.76691e+10    1.35577e+13
            310    1.41311e+44    6.79811e+10    1.35369e+13
          310.5     1.4827e+44    6.82937e+10    1.35161e+13
            311    1.55562e+44     6.8607e+10    1.34954e+13
          311.5    1.63203e+44     6.8921e+10    1.34747e+13
            312    1.71209e+44    6.92356e+10    1.34541e+13
          312.5    1.79596e+44    6.95509e+10    1.34335e+13
            313    1.88383e+44    6.98669e+10     1.3413e+13
          313.5    1.97589e+44    7.01835e+10    1.33926e+13
            314    2.07231e+44    7.05008e+10    1.33722e+13
          314.5    2.17331e+44    7.08187e+10    1.33519e+13
            315     2.2791e+44    7.11373e+10    1.33316e+13
          315.5    2.38989e+44    7.14566e+10    1.33114e+13
            316    2.50592e+44    7.17765e+10    1.32912e+13
          316.5    2.62743e+44     7.2097e+10    1.32711e+13
            317    2.75467e+44    7.24182e+10    1.32511e+13
          317.5     2.8879e+44    7.27401e+10    1.32311e+13
            318    3.02739e+44    7.30626e+10    1.32111e+13
          318.5    3.17343e+44    7.33858e+10    1.31912e+13
            319    3.32633e+44    7.37096e+10    1.31714e+13
          319.5    3.48638e+44    7.40341e+10    1.31516e+13
            320    3.65393e+44    7.43592e+10    1.31318e+13
          320.5     3.8293e+44    7.46849e+10    1.31121e+13
            321    4.01286e+44    7.50113e+10    1.30925e+13
          321.5    4.20498e+44    7.53384e+10    1.30729e+13
            322    4.40604e+44     7.5666e+10    1.30534e+13
          322.5    4.61644e+44    7.59944e+10    1.30339e+13
            323    4.83662e+44    7.63233e+10    1.30145e+13
          323.5      5.067e+44     7.6653e+10    1.29951e+13
            324    5.30806e+44    7.69832e+10    1.29758e+13
          324.5    5.56027e+44    7.73141e+10    1.29565e+13
            325    5.82413e+44    7.76456e+10    1.29373e+13
          325.5    6.10016e+44    7.79778e+10    1.29181e+13
            326    6.38892e+44    7.83106e+10     1.2899e+13
          326.5    6.69096e+44     7.8644e+10    1.28799e+13
            327     7.0069e+44     7.8978e+10    1.28609e+13
          327.5    7.33733e+44    7.93127e+10    1.28419e+13
            328    7.68292e+44    7.96481e+10     1.2823e+13
          328.5    8.04434e+44     7.9984e+10    1.28041e+13
            329    8.42229e+44    8.03206e+10    1.27853e+13
          329.5    8.81751e+44    8.06578e+10    1.27665e+13
            330    9.23076e+44    8.09956e+10    1.27478e+13
          330.5    9.66285e+44    8.13341e+10    1.27291e+13
            331    1.01146e+45    8.16732e+10    1.27105e+13
          331.5    1.05869e+45    8.20129e+10    1.26919e+13
            332    1.10806e+45    8.23532e+10    1.26733e+13
          332.5    1.15967e+45    8.26942e+10    1.26549e+13
            333    1.21362e+45    8.30358e+10    1.26364e+13
          333.5    1.27001e+45    8.33779e+10     1.2618e+13
            334    1.32895e+45    8.37208e+10    1.25997e+13
          334.5    1.39055e+45    8.40642e+10    1.25814e+13
            335    1.45493e+45    8.44082e+10    1.25631e+13
          335.5     1.5222e+45    8.47529e+10    1.25449e+13
            336    1.59249e+45    8.50982e+10    1.25268e+13
          336.5    1.66595e+45    8.54441e+10    1.25087e+13
