Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-2+OH
   P2 - C5H4CH3+H2O
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          180.2    1.42268e+37    8.78986e+13    1.13526e+15
          180.3    1.44693e+37    8.78973e+13    1.13424e+15
          180.4    1.47158e+37     8.7896e+13    1.13322e+15
          180.5    1.49664e+37    8.78947e+13     1.1322e+15
          180.6    1.52211e+37    8.78933e+13    1.13118e+15
          180.7    1.54801e+37     8.7892e+13    1.13016e+15
          180.8    1.57433e+37    8.78907e+13    1.12914e+15
          180.9     1.6011e+37    8.78893e+13    1.12813e+15
            181    1.62831e+37    8.78879e+13    1.12711e+15
          181.1    1.65596e+37    8.78865e+13     1.1261e+15
          181.2    1.68408e+37    8.78851e+13    1.12509e+15
          181.3    1.71266e+37    8.78837e+13    1.12408e+15
          181.4    1.74171e+37    8.78823e+13    1.12307e+15
          181.5    1.77125e+37    8.78809e+13    1.12206e+15
          181.6    1.80127e+37    8.78794e+13    1.12105e+15
          181.7    1.83179e+37     8.7878e+13    1.12004e+15
          181.8    1.86281e+37    8.78765e+13    1.11904e+15
          181.9    1.89434e+37     8.7875e+13    1.11804e+15
            182     1.9264e+37    8.78735e+13    1.11703e+15
          182.1    1.95898e+37     8.7872e+13    1.11603e+15
          182.2     1.9921e+37    8.78705e+13    1.11503e+15
          182.3    2.02577e+37     8.7869e+13    1.11404e+15
          182.4    2.05999e+37    8.78674e+13    1.11304e+15
          182.5    2.09478e+37    8.78659e+13    1.11204e+15
          182.6    2.13013e+37    8.78643e+13    1.11105e+15
          182.7    2.16607e+37    8.78627e+13    1.11006e+15
          182.8     2.2026e+37    8.78611e+13    1.10906e+15
          182.9    2.23973e+37    8.78595e+13    1.10807e+15
            183    2.27747e+37    8.78579e+13    1.10708e+15
          183.1    2.31583e+37    8.78563e+13    1.10609e+15
          183.2    2.35482e+37    8.78547e+13    1.10511e+15
          183.3    2.39446e+37     8.7853e+13    1.10412e+15
          183.4    2.43474e+37    8.78513e+13    1.10313e+15
          183.5    2.47568e+37    8.78497e+13    1.10215e+15
          183.6    2.51729e+37     8.7848e+13    1.10117e+15
          183.7    2.55958e+37    8.78463e+13    1.10019e+15
          183.8    2.60257e+37    8.78446e+13    1.09921e+15
          183.9    2.64626e+37    8.78429e+13    1.09823e+15
            184    2.69067e+37    8.78411e+13    1.09725e+15
          184.1     2.7358e+37    8.78394e+13    1.09627e+15
          184.2    2.78167e+37    8.78376e+13     1.0953e+15
          184.3    2.82829e+37    8.78359e+13    1.09432e+15
          184.4    2.87567e+37    8.78341e+13    1.09335e+15
          184.5    2.92382e+37    8.78323e+13    1.09238e+15
          184.6    2.97276e+37    8.78305e+13    1.09141e+15
          184.7     3.0225e+37    8.78287e+13    1.09044e+15
          184.8    3.07305e+37    8.78269e+13    1.08947e+15
          184.9    3.12443e+37     8.7825e+13     1.0885e+15
            185    3.17664e+37    8.78232e+13    1.08754e+15
          185.1     3.2297e+37    8.78213e+13    1.08657e+15
          185.2    3.28363e+37    8.78195e+13    1.08561e+15
          185.3    3.33843e+37    8.78176e+13    1.08465e+15
          185.4    3.39413e+37    8.78157e+13    1.08369e+15
          185.5    3.45073e+37    8.78138e+13    1.08273e+15
          185.6    3.50825e+37    8.78119e+13    1.08177e+15
          185.7    3.56671e+37      8.781e+13    1.08081e+15
          185.8    3.62612e+37     8.7808e+13    1.07985e+15
          185.9    3.68649e+37    8.78061e+13     1.0789e+15
            186    3.74784e+37    8.78041e+13    1.07794e+15
          186.1    3.81018e+37    8.78021e+13    1.07699e+15
          186.2    3.87354e+37    8.78002e+13    1.07604e+15
          186.3    3.93792e+37    8.77982e+13    1.07509e+15
          186.4    4.00335e+37    8.77962e+13    1.07414e+15
          186.5    4.06984e+37    8.77942e+13    1.07319e+15
          186.6     4.1374e+37    8.77921e+13    1.07224e+15
          186.7    4.20606e+37    8.77901e+13     1.0713e+15
          186.8    4.27582e+37     8.7788e+13    1.07035e+15
          186.9    4.34672e+37     8.7786e+13    1.06941e+15
            187    4.41876e+37    8.77839e+13    1.06847e+15
          187.1    4.49197e+37    8.77818e+13    1.06752e+15
          187.2    4.56635e+37    8.77797e+13    1.06658e+15
          187.3    4.64194e+37    8.77776e+13    1.06564e+15
          187.4    4.71875e+37    8.77755e+13    1.06471e+15
          187.5     4.7968e+37    8.77734e+13    1.06377e+15
          187.6     4.8761e+37    8.77713e+13    1.06283e+15
          187.7    4.95669e+37    8.77691e+13     1.0619e+15
          187.8    5.03857e+37     8.7767e+13    1.06096e+15
          187.9    5.12177e+37    8.77648e+13    1.06003e+15
            188    5.20631e+37    8.77626e+13     1.0591e+15
          188.1    5.29221e+37    8.77604e+13    1.05817e+15
          188.2    5.37949e+37    8.77582e+13    1.05724e+15
          188.3    5.46817e+37     8.7756e+13    1.05631e+15
          188.4    5.55828e+37    8.77538e+13    1.05539e+15
          188.5    5.64984e+37    8.77516e+13    1.05446e+15
          188.6    5.74287e+37    8.77493e+13    1.05354e+15
          188.7    5.83739e+37    8.77471e+13    1.05261e+15
          188.8    5.93343e+37    8.77448e+13    1.05169e+15
          188.9      6.031e+37    8.77425e+13    1.05077e+15
            189    6.13015e+37    8.77402e+13    1.04985e+15
          189.1    6.23088e+37    8.77379e+13    1.04893e+15
          189.2    6.33322e+37    8.77356e+13    1.04801e+15
          189.3    6.43721e+37    8.77333e+13    1.04709e+15
          189.4    6.54285e+37     8.7731e+13    1.04618e+15
          189.5    6.65019e+37    8.77287e+13    1.04526e+15
          189.6    6.75925e+37    8.77263e+13    1.04435e+15
          189.7    6.87005e+37    8.77239e+13    1.04344e+15
          189.8    6.98261e+37    8.77216e+13    1.04253e+15
          189.9    7.09698e+37    8.77192e+13    1.04161e+15
            190    7.21317e+37    8.77168e+13    1.04071e+15
          190.1    7.33122e+37    8.77144e+13     1.0398e+15
          190.2    7.45115e+37     8.7712e+13    1.03889e+15
          190.3      7.573e+37    8.77096e+13    1.03798e+15
          190.4    7.69678e+37    8.77071e+13    1.03708e+15
          190.5    7.82254e+37    8.77047e+13    1.03618e+15
          190.6     7.9503e+37    8.77022e+13    1.03527e+15
          190.7     8.0801e+37    8.76998e+13    1.03437e+15
          190.8    8.21196e+37    8.76973e+13    1.03347e+15
          190.9    8.34592e+37    8.76948e+13    1.03257e+15
            191    8.48201e+37    8.76923e+13    1.03167e+15
          191.1    8.62026e+37    8.76898e+13    1.03077e+15
          191.2    8.76071e+37    8.76873e+13    1.02988e+15
          191.3    8.90339e+37    8.76848e+13    1.02898e+15
          191.4    9.04834e+37    8.76822e+13    1.02809e+15
          191.5    9.19559e+37    8.76797e+13     1.0272e+15
          191.6    9.34517e+37    8.76771e+13     1.0263e+15
          191.7    9.49712e+37    8.76746e+13    1.02541e+15
          191.8    9.65149e+37     8.7672e+13    1.02452e+15
          191.9     9.8083e+37    8.76694e+13    1.02363e+15
            192    9.96759e+37    8.76668e+13    1.02275e+15
          192.1    1.01294e+38    8.76642e+13    1.02186e+15
          192.2    1.02938e+38    8.76616e+13    1.02097e+15
          192.3    1.04608e+38     8.7659e+13    1.02009e+15
          192.4    1.06304e+38    8.76563e+13    1.01921e+15
          192.5    1.08027e+38    8.76537e+13    1.01832e+15
          192.6    1.09777e+38     8.7651e+13    1.01744e+15
          192.7    1.11555e+38    8.76484e+13    1.01656e+15
          192.8    1.13361e+38    8.76457e+13    1.01568e+15
          192.9    1.15195e+38     8.7643e+13     1.0148e+15
            193    1.17059e+38    8.76403e+13    1.01393e+15
          193.1    1.18951e+38    8.76376e+13    1.01305e+15
          193.2    1.20874e+38    8.76349e+13    1.01217e+15
          193.3    1.22827e+38    8.76322e+13     1.0113e+15
          193.4     1.2481e+38    8.76294e+13    1.01043e+15
          193.5    1.26825e+38    8.76267e+13    1.00955e+15
          193.6    1.28872e+38    8.76239e+13    1.00868e+15
          193.7    1.30951e+38    8.76212e+13    1.00781e+15
          193.8    1.33062e+38    8.76184e+13    1.00694e+15
          193.9    1.35207e+38    8.76156e+13    1.00608e+15
            194    1.37385e+38    8.76128e+13    1.00521e+15
          194.1    1.39598e+38      8.761e+13    1.00434e+15
          194.2    1.41845e+38    8.76072e+13    1.00348e+15
          194.3    1.44128e+38    8.76044e+13    1.00261e+15
          194.4    1.46446e+38    8.76015e+13    1.00175e+15
          194.5    1.48801e+38    8.75987e+13    1.00089e+15
          194.6    1.51192e+38    8.75959e+13    1.00003e+15
          194.7    1.53622e+38     8.7593e+13    9.99169e+14
          194.8    1.56089e+38    8.75901e+13     9.9831e+14
          194.9    1.58595e+38    8.75872e+13    9.97452e+14
            195     1.6114e+38    8.75844e+13    9.96595e+14
          195.1    1.63725e+38    8.75815e+13    9.95739e+14
          195.2     1.6635e+38    8.75785e+13    9.94884e+14
          195.3    1.69016e+38    8.75756e+13    9.94031e+14
          195.4    1.71724e+38    8.75727e+13    9.93178e+14
          195.5    1.74474e+38    8.75698e+13    9.92326e+14
          195.6    1.77268e+38    8.75668e+13    9.91475e+14
          195.7    1.80105e+38    8.75639e+13    9.90625e+14
          195.8    1.82986e+38    8.75609e+13    9.89776e+14
          195.9    1.85912e+38    8.75579e+13    9.88929e+14
            196    1.88883e+38    8.75549e+13    9.88082e+14
          196.1    1.91901e+38    8.75519e+13    9.87236e+14
          196.2    1.94966e+38    8.75489e+13    9.86391e+14
          196.3    1.98079e+38    8.75459e+13    9.85547e+14
          196.4     2.0124e+38    8.75429e+13    9.84704e+14
          196.5     2.0445e+38    8.75399e+13    9.83862e+14
          196.6    2.07711e+38    8.75368e+13    9.83022e+14
          196.7    2.11022e+38    8.75338e+13    9.82182e+14
          196.8    2.14384e+38    8.75307e+13    9.81343e+14
          196.9    2.17799e+38    8.75277e+13    9.80505e+14
            197    2.21266e+38    8.75246e+13    9.79668e+14
          197.1    2.24788e+38    8.75215e+13    9.78832e+14
          197.2    2.28364e+38    8.75184e+13    9.77997e+14
          197.3    2.31995e+38    8.75153e+13    9.77163e+14
          197.4    2.35683e+38    8.75122e+13     9.7633e+14
          197.5    2.39428e+38    8.75091e+13    9.75498e+14
          197.6    2.43231e+38    8.75059e+13    9.74667e+14
          197.7    2.47093e+38    8.75028e+13    9.73837e+14
          197.8    2.51015e+38    8.74996e+13    9.73007e+14
          197.9    2.54998e+38    8.74965e+13    9.72179e+14
            198    2.59042e+38    8.74933e+13    9.71352e+14
          198.1    2.63148e+38    8.74901e+13    9.70526e+14
          198.2    2.67318e+38    8.74869e+13      9.697e+14
          198.3    2.71553e+38    8.74837e+13    9.68876e+14
          198.4    2.75852e+38    8.74805e+13    9.68053e+14
          198.5    2.80219e+38    8.74773e+13     9.6723e+14
          198.6    2.84652e+38    8.74741e+13    9.66409e+14
          198.7    2.89154e+38    8.74709e+13    9.65588e+14
          198.8    2.93726e+38    8.74676e+13    9.64769e+14
          198.9    2.98368e+38    8.74644e+13     9.6395e+14
            199    3.03081e+38    8.74611e+13    9.63132e+14
          199.1    3.07867e+38    8.74578e+13    9.62316e+14
          199.2    3.12727e+38    8.74546e+13      9.615e+14
          199.3    3.17661e+38    8.74513e+13    9.60685e+14
          199.4    3.22672e+38     8.7448e+13    9.59871e+14
          199.5    3.27759e+38    8.74447e+13    9.59058e+14
          199.6    3.32925e+38    8.74414e+13    9.58246e+14
          199.7     3.3817e+38    8.74381e+13    9.57435e+14
          199.8    3.43495e+38    8.74347e+13    9.56625e+14
          199.9    3.48903e+38    8.74314e+13    9.55816e+14
            200    3.54393e+38     8.7428e+13    9.55008e+14
          200.1    3.59967e+38    8.74247e+13    9.54201e+14
          200.2    3.65627e+38    8.74213e+13    9.53394e+14
          200.3    3.71374e+38     8.7418e+13    9.52589e+14
          200.4    3.77209e+38    8.74146e+13    9.51784e+14
          200.5    3.83133e+38    8.74112e+13    9.50981e+14
          200.6    3.89148e+38    8.74078e+13    9.50178e+14
          200.7    3.95256e+38    8.74044e+13    9.49376e+14
          200.8    4.01456e+38     8.7401e+13    9.48576e+14
          200.9    4.07751e+38    8.73975e+13    9.47776e+14
            201    4.14143e+38    8.73941e+13    9.46977e+14
          201.1    4.20632e+38    8.73907e+13    9.46179e+14
          201.2    4.27221e+38    8.73872e+13    9.45382e+14
          201.3     4.3391e+38    8.73838e+13    9.44586e+14
          201.4    4.40701e+38    8.73803e+13     9.4379e+14
          201.5    4.47596e+38    8.73768e+13    9.42996e+14
          201.6    4.54596e+38    8.73733e+13    9.42203e+14
          201.7    4.61702e+38    8.73698e+13     9.4141e+14
          201.8    4.68917e+38    8.73663e+13    9.40619e+14
          201.9    4.76242e+38    8.73628e+13    9.39828e+14
            202    4.83679e+38    8.73593e+13    9.39038e+14
          202.1    4.91228e+38    8.73558e+13    9.38249e+14
          202.2    4.98893e+38    8.73522e+13    9.37461e+14
          202.3    5.06674e+38    8.73487e+13    9.36674e+14
          202.4    5.14574e+38    8.73451e+13    9.35888e+14
          202.5    5.22593e+38    8.73416e+13    9.35103e+14
          202.6    5.30735e+38     8.7338e+13    9.34319e+14
          202.7       5.39e+38    8.73344e+13    9.33535e+14
          202.8     5.4739e+38    8.73309e+13    9.32753e+14
          202.9    5.55908e+38    8.73273e+13    9.31971e+14
            203    5.64556e+38    8.73237e+13     9.3119e+14
          203.1    5.73334e+38    8.73201e+13    9.30411e+14
          203.2    5.82245e+38    8.73164e+13    9.29632e+14
          203.3    5.91292e+38    8.73128e+13    9.28854e+14
          203.4    6.00475e+38    8.73092e+13    9.28077e+14
          203.5    6.09798e+38    8.73055e+13      9.273e+14
          203.6    6.19262e+38    8.73019e+13    9.26525e+14
          203.7    6.28869e+38    8.72982e+13     9.2575e+14
          203.8    6.38621e+38    8.72946e+13    9.24977e+14
          203.9    6.48521e+38    8.72909e+13    9.24204e+14
            204     6.5857e+38    8.72872e+13    9.23432e+14
          204.1    6.68771e+38    8.72835e+13    9.22661e+14
          204.2    6.79126e+38    8.72798e+13    9.21891e+14
          204.3    6.89638e+38    8.72761e+13    9.21122e+14
          204.4    7.00308e+38    8.72724e+13    9.20354e+14
          204.5    7.11139e+38    8.72687e+13    9.19586e+14
          204.6    7.22134e+38    8.72649e+13     9.1882e+14
          204.7    7.33294e+38    8.72612e+13    9.18054e+14
          204.8    7.44622e+38    8.72574e+13    9.17289e+14
          204.9    7.56121e+38    8.72537e+13    9.16525e+14
            205    7.67793e+38    8.72499e+13    9.15762e+14
          205.1    7.79641e+38    8.72461e+13       9.15e+14
          205.2    7.91667e+38    8.72424e+13    9.14239e+14
          205.3    8.03874e+38    8.72386e+13    9.13478e+14
          205.4    8.16265e+38    8.72348e+13    9.12719e+14
          205.5    8.28841e+38     8.7231e+13     9.1196e+14
          205.6    8.41607e+38    8.72272e+13    9.11202e+14
          205.7    8.54564e+38    8.72233e+13    9.10445e+14
          205.8    8.67716e+38    8.72195e+13    9.09689e+14
          205.9    8.81065e+38    8.72157e+13    9.08934e+14
            206    8.94615e+38    8.72118e+13    9.08179e+14
          206.1    9.08367e+38     8.7208e+13    9.07426e+14
          206.2    9.22326e+38    8.72041e+13    9.06673e+14
          206.3    9.36494e+38    8.72003e+13    9.05921e+14
          206.4    9.50874e+38    8.71964e+13     9.0517e+14
          206.5     9.6547e+38    8.71925e+13     9.0442e+14
          206.6    9.80283e+38    8.71886e+13    9.03671e+14
          206.7    9.95319e+38    8.71847e+13    9.02922e+14
          206.8    1.01058e+39    8.71808e+13    9.02175e+14
          206.9    1.02607e+39    8.71769e+13    9.01428e+14
            207    1.04179e+39     8.7173e+13    9.00682e+14
          207.1    1.05774e+39     8.7169e+13    8.99937e+14
          207.2    1.07394e+39    8.71651e+13    8.99193e+14
          207.3    1.09037e+39    8.71612e+13     8.9845e+14
          207.4    1.10705e+39    8.71572e+13    8.97707e+14
          207.5    1.12398e+39    8.71533e+13    8.96965e+14
          207.6    1.14116e+39    8.71493e+13    8.96225e+14
          207.7     1.1586e+39    8.71453e+13    8.95485e+14
          207.8    1.17629e+39    8.71413e+13    8.94745e+14
          207.9    1.19425e+39    8.71373e+13    8.94007e+14
            208    1.21248e+39    8.71333e+13     8.9327e+14
          208.1    1.23098e+39    8.71293e+13    8.92533e+14
          208.2    1.24976e+39    8.71253e+13    8.91797e+14
          208.3    1.26881e+39    8.71213e+13    8.91062e+14
          208.4    1.28815e+39    8.71173e+13    8.90328e+14
          208.5    1.30777e+39    8.71132e+13    8.89595e+14
          208.6    1.32769e+39    8.71092e+13    8.88862e+14
          208.7     1.3479e+39    8.71052e+13     8.8813e+14
          208.8    1.36841e+39    8.71011e+13    8.87399e+14
          208.9    1.38922e+39     8.7097e+13    8.86669e+14
            209    1.41035e+39     8.7093e+13     8.8594e+14
          209.1    1.43179e+39    8.70889e+13    8.85212e+14
          209.2    1.45354e+39    8.70848e+13    8.84484e+14
          209.3    1.47562e+39    8.70807e+13    8.83757e+14
          209.4    1.49802e+39    8.70766e+13    8.83031e+14
          209.5    1.52076e+39    8.70725e+13    8.82306e+14
          209.6    1.54383e+39    8.70684e+13    8.81582e+14
          209.7    1.56725e+39    8.70642e+13    8.80859e+14
          209.8    1.59101e+39    8.70601e+13    8.80136e+14
          209.9    1.61512e+39     8.7056e+13    8.79414e+14
            210    1.63959e+39    8.70518e+13    8.78693e+14
          210.1    1.66442e+39    8.70477e+13    8.77973e+14
          210.2    1.68961e+39    8.70435e+13    8.77253e+14
          210.3    1.71518e+39    8.70393e+13    8.76535e+14
          210.4    1.74113e+39    8.70352e+13    8.75817e+14
          210.5    1.76746e+39     8.7031e+13      8.751e+14
          210.6    1.79417e+39    8.70268e+13    8.74383e+14
          210.7    1.82128e+39    8.70226e+13    8.73668e+14
          210.8    1.84879e+39    8.70184e+13    8.72953e+14
          210.9    1.87671e+39    8.70142e+13     8.7224e+14
            211    1.90503e+39      8.701e+13    8.71527e+14
          211.1    1.93377e+39    8.70057e+13    8.70814e+14
          211.2    1.96294e+39    8.70015e+13    8.70103e+14
          211.3    1.99253e+39    8.69973e+13    8.69392e+14
          211.4    2.02256e+39     8.6993e+13    8.68682e+14
          211.5    2.05303e+39    8.69888e+13    8.67973e+14
          211.6    2.08395e+39    8.69845e+13    8.67265e+14
          211.7    2.11532e+39    8.69802e+13    8.66558e+14
          211.8    2.14715e+39     8.6976e+13    8.65851e+14
          211.9    2.17945e+39    8.69717e+13    8.65145e+14
            212    2.21223e+39    8.69674e+13     8.6444e+14
          212.1    2.24548e+39    8.69631e+13    8.63736e+14
          212.2    2.27922e+39    8.69588e+13    8.63032e+14
          212.3    2.31346e+39    8.69545e+13    8.62329e+14
          212.4     2.3482e+39    8.69502e+13    8.61627e+14
          212.5    2.38344e+39    8.69458e+13    8.60926e+14
          212.6     2.4192e+39    8.69415e+13    8.60226e+14
          212.7    2.45549e+39    8.69372e+13    8.59526e+14
          212.8     2.4923e+39    8.69328e+13    8.58827e+14
          212.9    2.52966e+39    8.69285e+13    8.58129e+14
            213    2.56756e+39    8.69241e+13    8.57432e+14
          213.1    2.60601e+39    8.69198e+13    8.56735e+14
          213.2    2.64503e+39    8.69154e+13     8.5604e+14
          213.3    2.68461e+39     8.6911e+13    8.55345e+14
          213.4    2.72477e+39    8.69066e+13    8.54651e+14
          213.5    2.76552e+39    8.69022e+13    8.53957e+14
          213.6    2.80686e+39    8.68978e+13    8.53264e+14
          213.7    2.84881e+39    8.68934e+13    8.52573e+14
          213.8    2.89136e+39     8.6889e+13    8.51881e+14
          213.9    2.93454e+39    8.68846e+13    8.51191e+14
            214    2.97834e+39    8.68802e+13    8.50502e+14
          214.1    3.02279e+39    8.68757e+13    8.49813e+14
          214.2    3.06787e+39    8.68713e+13    8.49125e+14
          214.3    3.11362e+39    8.68668e+13    8.48437e+14
          214.4    3.16003e+39    8.68624e+13    8.47751e+14
          214.5    3.20711e+39    8.68579e+13    8.47065e+14
          214.6    3.25488e+39    8.68534e+13     8.4638e+14
          214.7    3.30334e+39     8.6849e+13    8.45696e+14
          214.8    3.35251e+39    8.68445e+13    8.45012e+14
          214.9    3.40239e+39      8.684e+13     8.4433e+14
            215    3.45299e+39    8.68355e+13    8.43648e+14
          215.1    3.50433e+39     8.6831e+13    8.42966e+14
          215.2    3.55641e+39    8.68265e+13    8.42286e+14
          215.3    3.60925e+39     8.6822e+13    8.41606e+14
          215.4    3.66285e+39    8.68175e+13    8.40927e+14
          215.5    3.71722e+39    8.68129e+13    8.40249e+14
          215.6    3.77239e+39    8.68084e+13    8.39571e+14
          215.7    3.82835e+39    8.68039e+13    8.38895e+14
          215.8    3.88513e+39    8.67993e+13    8.38219e+14
          215.9    3.94272e+39    8.67948e+13    8.37544e+14
            216    4.00114e+39    8.67902e+13    8.36869e+14
          216.1    4.06041e+39    8.67856e+13    8.36195e+14
          216.2    4.12054e+39    8.67811e+13    8.35522e+14
          216.3    4.18154e+39    8.67765e+13     8.3485e+14
          216.4    4.24341e+39    8.67719e+13    8.34178e+14
          216.5    4.30618e+39    8.67673e+13    8.33508e+14
          216.6    4.36985e+39    8.67627e+13    8.32838e+14
          216.7    4.43444e+39    8.67581e+13    8.32168e+14
          216.8    4.49997e+39    8.67535e+13      8.315e+14
          216.9    4.56643e+39    8.67489e+13    8.30832e+14
            217    4.63386e+39    8.67442e+13    8.30165e+14
          217.1    4.70225e+39    8.67396e+13    8.29498e+14
          217.2    4.77163e+39     8.6735e+13    8.28833e+14
          217.3    4.84201e+39    8.67303e+13    8.28168e+14
          217.4    4.91339e+39    8.67257e+13    8.27504e+14
          217.5    4.98581e+39     8.6721e+13     8.2684e+14
          217.6    5.05927e+39    8.67163e+13    8.26177e+14
          217.7    5.13378e+39    8.67117e+13    8.25515e+14
          217.8    5.20936e+39     8.6707e+13    8.24854e+14
          217.9    5.28603e+39    8.67023e+13    8.24194e+14
            218    5.36379e+39    8.66976e+13    8.23534e+14
          218.1    5.44268e+39    8.66929e+13    8.22875e+14
          218.2    5.52269e+39    8.66882e+13    8.22216e+14
          218.3    5.60385e+39    8.66835e+13    8.21559e+14
          218.4    5.68617e+39    8.66788e+13    8.20902e+14
          218.5    5.76968e+39    8.66741e+13    8.20245e+14
          218.6    5.85438e+39    8.66693e+13     8.1959e+14
          218.7    5.94029e+39    8.66646e+13    8.18935e+14
          218.8    6.02743e+39    8.66599e+13    8.18281e+14
          218.9    6.11582e+39    8.66551e+13    8.17628e+14
            219    6.20547e+39    8.66504e+13    8.16975e+14
          219.1     6.2964e+39    8.66456e+13    8.16323e+14
          219.2    6.38863e+39    8.66409e+13    8.15672e+14
          219.3    6.48218e+39    8.66361e+13    8.15021e+14
          219.4    6.57707e+39    8.66313e+13    8.14372e+14
          219.5    6.67331e+39    8.66265e+13    8.13722e+14
          219.6    6.77092e+39    8.66217e+13    8.13074e+14
          219.7    6.86993e+39    8.66169e+13    8.12426e+14
          219.8    6.97035e+39    8.66121e+13    8.11779e+14
          219.9    7.07219e+39    8.66073e+13    8.11133e+14
            220    7.17549e+39    8.66025e+13    8.10488e+14
          220.1    7.28027e+39    8.65977e+13    8.09843e+14
          220.2    7.38653e+39    8.65929e+13    8.09199e+14
          220.3     7.4943e+39     8.6588e+13    8.08555e+14
          220.4    7.60361e+39    8.65832e+13    8.07912e+14
          220.5    7.71448e+39    8.65784e+13     8.0727e+14
          220.6    7.82692e+39    8.65735e+13    8.06629e+14
          220.7    7.94096e+39    8.65687e+13    8.05988e+14
          220.8    8.05661e+39    8.65638e+13    8.05348e+14
          220.9    8.17391e+39    8.65589e+13    8.04709e+14
            221    8.29288e+39    8.65541e+13     8.0407e+14
          221.1    8.41354e+39    8.65492e+13    8.03433e+14
          221.2     8.5359e+39    8.65443e+13    8.02795e+14
          221.3    8.66001e+39    8.65394e+13    8.02159e+14
          221.4    8.78587e+39    8.65345e+13    8.01523e+14
          221.5    8.91351e+39    8.65296e+13    8.00888e+14
          221.6    9.04297e+39    8.65247e+13    8.00253e+14
          221.7    9.17425e+39    8.65198e+13     7.9962e+14
          221.8     9.3074e+39    8.65149e+13    7.98987e+14
          221.9    9.44243e+39    8.65099e+13    7.98354e+14
            222    9.57937e+39     8.6505e+13    7.97723e+14
          222.1    9.71825e+39    8.65001e+13    7.97092e+14
          222.2    9.85909e+39    8.64951e+13    7.96461e+14
          222.3    1.00019e+40    8.64902e+13    7.95832e+14
          222.4    1.01468e+40    8.64852e+13    7.95203e+14
          222.5    1.02937e+40    8.64802e+13    7.94574e+14
          222.6    1.04426e+40    8.64753e+13    7.93947e+14
          222.7    1.05937e+40    8.64703e+13     7.9332e+14
          222.8    1.07469e+40    8.64653e+13    7.92693e+14
          222.9    1.09023e+40    8.64603e+13    7.92068e+14
            223    1.10598e+40    8.64553e+13    7.91443e+14
          223.1    1.12196e+40    8.64503e+13    7.90819e+14
          223.2    1.13816e+40    8.64453e+13    7.90195e+14
          223.3    1.15459e+40    8.64403e+13    7.89572e+14
          223.4    1.17125e+40    8.64353e+13     7.8895e+14
          223.5    1.18815e+40    8.64303e+13    7.88329e+14
          223.6    1.20529e+40    8.64253e+13    7.87708e+14
          223.7    1.22266e+40    8.64202e+13    7.87088e+14
          223.8    1.24028e+40    8.64152e+13    7.86468e+14
          223.9    1.25815e+40    8.64102e+13    7.85849e+14
            224    1.27626e+40    8.64051e+13    7.85231e+14
          224.1    1.29464e+40    8.64001e+13    7.84613e+14
          224.2    1.31327e+40     8.6395e+13    7.83997e+14
          224.3    1.33216e+40    8.63899e+13     7.8338e+14
          224.4    1.35132e+40    8.63849e+13    7.82765e+14
          224.5    1.37074e+40    8.63798e+13     7.8215e+14
          224.6    1.39044e+40    8.63747e+13    7.81536e+14
          224.7    1.41041e+40    8.63696e+13    7.80922e+14
          224.8    1.43067e+40    8.63645e+13    7.80309e+14
          224.9     1.4512e+40    8.63594e+13    7.79697e+14
            225    1.47203e+40    8.63543e+13    7.79085e+14
          225.1    1.49314e+40    8.63492e+13    7.78474e+14
          225.2    1.51456e+40    8.63441e+13    7.77864e+14
          225.3    1.53627e+40     8.6339e+13    7.77254e+14
          225.4    1.55828e+40    8.63339e+13    7.76646e+14
          225.5     1.5806e+40    8.63287e+13    7.76037e+14
          225.6    1.60324e+40    8.63236e+13     7.7543e+14
          225.7    1.62619e+40    8.63184e+13    7.74823e+14
          225.8    1.64946e+40    8.63133e+13    7.74216e+14
          225.9    1.67305e+40    8.63081e+13     7.7361e+14
            226    1.69698e+40     8.6303e+13    7.73005e+14
          226.1    1.72123e+40    8.62978e+13    7.72401e+14
          226.2    1.74583e+40    8.62927e+13    7.71797e+14
          226.3    1.77077e+40    8.62875e+13    7.71194e+14
          226.4    1.79605e+40    8.62823e+13    7.70592e+14
          226.5    1.82169e+40    8.62771e+13     7.6999e+14
          226.6    1.84769e+40    8.62719e+13    7.69388e+14
          226.7    1.87404e+40    8.62667e+13    7.68788e+14
          226.8    1.90077e+40    8.62615e+13    7.68188e+14
          226.9    1.92786e+40    8.62563e+13    7.67589e+14
            227    1.95533e+40    8.62511e+13     7.6699e+14
          227.1    1.98319e+40    8.62459e+13    7.66392e+14
          227.2    2.01143e+40    8.62407e+13    7.65795e+14
          227.3    2.04006e+40    8.62354e+13    7.65198e+14
          227.4    2.06909e+40    8.62302e+13    7.64602e+14
          227.5    2.09852e+40     8.6225e+13    7.64006e+14
          227.6    2.12837e+40    8.62197e+13    7.63412e+14
          227.7    2.15862e+40    8.62145e+13    7.62817e+14
          227.8     2.1893e+40    8.62092e+13    7.62224e+14
          227.9     2.2204e+40    8.62039e+13    7.61631e+14
            228    2.25193e+40    8.61987e+13    7.61039e+14
          228.1    2.28389e+40    8.61934e+13    7.60447e+14
          228.2     2.3163e+40    8.61881e+13    7.59856e+14
