Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+H
   P2 - C5H4CH3+H2
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
           92.5     4.7968e+33    1.31523e+06    7.49191e+10
             93    5.37068e+33    1.34525e+06    7.43395e+10
           93.5     6.0111e+33    1.37572e+06    7.37662e+10
             94    6.72554e+33    1.40664e+06    7.31991e+10
           94.5    7.52227e+33    1.43802e+06    7.26381e+10
             95    8.41047e+33    1.46984e+06    7.20832e+10
           95.5    9.40033e+33    1.50213e+06    7.15343e+10
             96    1.05031e+34    1.53487e+06    7.09912e+10
           96.5    1.17313e+34    1.56807e+06    7.04539e+10
             97    1.30986e+34    1.60173e+06    6.99223e+10
           97.5    1.46205e+34    1.63587e+06    6.93963e+10
             98    1.63138e+34    1.67046e+06    6.88759e+10
           98.5    1.81971e+34    1.70553e+06    6.83609e+10
             99    2.02913e+34    1.74107e+06    6.78514e+10
           99.5     2.2619e+34    1.77708e+06    6.73472e+10
            100    2.52056e+34    1.81357e+06    6.68482e+10
          100.5     2.8079e+34    1.85054e+06    6.63544e+10
            101      3.127e+34    1.88798e+06    6.58658e+10
          101.5    3.48125e+34    1.92591e+06    6.53821e+10
            102    3.87442e+34    1.96432e+06    6.49035e+10
          102.5    4.31063e+34    2.00322e+06    6.44297e+10
            103    4.79447e+34     2.0426e+06    6.39608e+10
          103.5    5.33096e+34    2.08247e+06    6.34967e+10
            104    5.92565e+34    2.12283e+06    6.30373e+10
          104.5    6.58468e+34    2.16368e+06    6.25826e+10
            105    7.31477e+34    2.20503e+06    6.21324e+10
          105.5    8.12337e+34    2.24687e+06    6.16868e+10
            106    9.01864e+34     2.2892e+06    6.12456e+10
          106.5    1.00096e+35    2.33204e+06    6.08089e+10
            107    1.11061e+35    2.37537e+06    6.03765e+10
          107.5    1.23192e+35    2.41921e+06    5.99484e+10
            108    1.36607e+35    2.46355e+06    5.95245e+10
          108.5    1.51439e+35    2.50839e+06    5.91049e+10
            109    1.67833e+35    2.55374e+06    5.86894e+10
          109.5    1.85948e+35     2.5996e+06    5.82779e+10
            110    2.05959e+35    2.64596e+06    5.78705e+10
          110.5    2.28059e+35    2.69283e+06    5.74671e+10
            111    2.52459e+35    2.74021e+06    5.70676e+10
          111.5    2.79391e+35    2.78811e+06     5.6672e+10
            112     3.0911e+35    2.83651e+06    5.62802e+10
          112.5    3.41895e+35    2.88543e+06    5.58922e+10
            113    3.78053e+35    2.93487e+06    5.55079e+10
          113.5     4.1792e+35    2.98482e+06    5.51273e+10
            114    4.61866e+35    3.03529e+06    5.47503e+10
          114.5    5.10294e+35    3.08628e+06     5.4377e+10
            115    5.63648e+35    3.13778e+06    5.40072e+10
          115.5    6.22413e+35    3.18981e+06    5.36409e+10
            116    6.87122e+35    3.24235e+06    5.32781e+10
          116.5    7.58357e+35    3.29542e+06    5.29187e+10
            117    8.36757e+35    3.34901e+06    5.25627e+10
          117.5     9.2302e+35    3.40313e+06      5.221e+10
            118    1.01791e+36    3.45776e+06    5.18606e+10
          118.5    1.12227e+36    3.51293e+06    5.15145e+10
            119      1.237e+36    3.56862e+06    5.11716e+10
          119.5    1.36312e+36    3.62483e+06    5.08318e+10
            120    1.50171e+36    3.68157e+06    5.04953e+10
          120.5    1.65397e+36    3.73884e+06    5.01618e+10
            121    1.82121e+36    3.79664e+06    4.98314e+10
          121.5    2.00486e+36    3.85496e+06     4.9504e+10
            122    2.20647e+36    3.91382e+06    4.91796e+10
          122.5    2.42777e+36     3.9732e+06    4.88582e+10
            123    2.67059e+36    4.03312e+06    4.85397e+10
          123.5    2.93699e+36    4.09356e+06    4.82241e+10
            124    3.22917e+36    4.15454e+06    4.79113e+10
          124.5    3.54956e+36    4.21605e+06    4.76014e+10
            125    3.90079e+36    4.27809e+06    4.72942e+10
          125.5    4.28575e+36    4.34066e+06    4.69898e+10
            126    4.70758e+36    4.40376e+06    4.66882e+10
          126.5     5.1697e+36     4.4674e+06    4.63892e+10
            127    5.67584e+36    4.53157e+06    4.60929e+10
          127.5    6.23008e+36    4.59627e+06    4.57992e+10
            128    6.83684e+36    4.66151e+06    4.55082e+10
          128.5    7.50094e+36    4.72728e+06    4.52197e+10
            129    8.22766e+36    4.79358e+06    4.49337e+10
          129.5    9.02271e+36    4.86042e+06    4.46503e+10
            130    9.89233e+36    4.92779e+06    4.43693e+10
          130.5    1.08433e+37     4.9957e+06    4.40908e+10
            131     1.1883e+37    5.06414e+06    4.38147e+10
          131.5    1.30194e+37    5.13311e+06     4.3541e+10
            132    1.42614e+37    5.20262e+06    4.32697e+10
          132.5    1.56183e+37    5.27266e+06    4.30008e+10
            133    1.71005e+37    5.34323e+06    4.27342e+10
          133.5    1.87193e+37    5.41434e+06    4.24698e+10
            134    2.04869e+37    5.48598e+06    4.22078e+10
          134.5    2.24164e+37    5.55816e+06    4.19479e+10
            135    2.45223e+37    5.63086e+06    4.16903e+10
          135.5    2.68203e+37    5.70411e+06    4.14349e+10
            136    2.93274e+37    5.77788e+06    4.11817e+10
          136.5    3.20619e+37    5.85219e+06    4.09306e+10
            137    3.50439e+37    5.92703e+06    4.06817e+10
          137.5    3.82952e+37     6.0024e+06    4.04348e+10
            138    4.18393e+37     6.0783e+06      4.019e+10
          138.5    4.57018e+37    6.15474e+06    3.99473e+10
            139    4.99105e+37     6.2317e+06    3.97066e+10
          139.5    5.44955e+37     6.3092e+06    3.94679e+10
            140    5.94894e+37    6.38723e+06    3.92312e+10
          140.5    6.49275e+37    6.46578e+06    3.89965e+10
            141    7.08483e+37    6.54487e+06    3.87637e+10
          141.5    7.72933e+37    6.62449e+06    3.85328e+10
            142    8.43076e+37    6.70463e+06    3.83039e+10
          142.5    9.19398e+37     6.7853e+06    3.80768e+10
            143    1.00243e+38    6.86651e+06    3.78516e+10
          143.5    1.09274e+38    6.94823e+06    3.76283e+10
            144    1.19095e+38    7.03049e+06    3.74068e+10
          144.5    1.29773e+38    7.11327e+06     3.7187e+10
            145    1.41381e+38    7.19657e+06    3.69691e+10
          145.5    1.53997e+38     7.2804e+06    3.67529e+10
            146    1.67705e+38    7.36476e+06    3.65385e+10
          146.5    1.82599e+38    7.44963e+06    3.63258e+10
            147    1.98778e+38    7.53503e+06    3.61149e+10
          147.5    2.16348e+38    7.62095e+06    3.59056e+10
            148    2.35426e+38     7.7074e+06     3.5698e+10
          148.5    2.56137e+38    7.79436e+06    3.54921e+10
            149    2.78619e+38    7.88185e+06    3.52878e+10
          149.5    3.03016e+38    7.96985e+06    3.50851e+10
            150    3.29487e+38    8.05837e+06    3.48841e+10
          150.5    3.58205e+38    8.14741e+06    3.46846e+10
            151    3.89353e+38    8.23697e+06    3.44867e+10
          151.5    4.23131e+38    8.32704e+06    3.42904e+10
            152    4.59755e+38    8.41762e+06    3.40956e+10
          152.5    4.99458e+38    8.50873e+06    3.39024e+10
            153     5.4249e+38    8.60034e+06    3.37107e+10
          153.5    5.89123e+38    8.69247e+06    3.35205e+10
            154    6.39649e+38     8.7851e+06    3.33317e+10
          154.5    6.94383e+38    8.87825e+06    3.31444e+10
            155    7.53666e+38    8.97191e+06    3.29586e+10
          155.5    8.17864e+38    9.06608e+06    3.27742e+10
            156    8.87374e+38    9.16075e+06    3.25913e+10
          156.5    9.62621e+38    9.25594e+06    3.24097e+10
            157    1.04406e+39    9.35162e+06    3.22296e+10
          157.5     1.1322e+39    9.44781e+06    3.20508e+10
            158    1.22756e+39    9.54451e+06    3.18734e+10
          158.5    1.33073e+39    9.64171e+06    3.16974e+10
            159    1.44231e+39    9.73941e+06    3.15227e+10
          159.5    1.56299e+39    9.83761e+06    3.13494e+10
            160    1.69347e+39    9.93631e+06    3.11773e+10
          160.5    1.83453e+39    1.00355e+07    3.10066e+10
            161      1.987e+39    1.01352e+07    3.08371e+10
          161.5    2.15178e+39    1.02354e+07     3.0669e+10
            162    2.32983e+39    1.03361e+07    3.05021e+10
          162.5     2.5222e+39    1.04373e+07    3.03364e+10
            163    2.72999e+39    1.05389e+07     3.0172e+10
          163.5    2.95442e+39    1.06411e+07    3.00088e+10
            164    3.19676e+39    1.07438e+07    2.98469e+10
          164.5    3.45842e+39    1.08469e+07    2.96861e+10
            165    3.74087e+39    1.09505e+07    2.95265e+10
          165.5    4.04574e+39    1.10546e+07    2.93682e+10
            166    4.37474e+39    1.11592e+07     2.9211e+10
          166.5    4.72973e+39    1.12643e+07    2.90549e+10
            167    5.11271e+39    1.13699e+07       2.89e+10
          167.5    5.52581e+39     1.1476e+07    2.87463e+10
            168    5.97133e+39    1.15825e+07    2.85937e+10
          168.5    6.45175e+39    1.16895e+07    2.84422e+10
            169    6.96972e+39     1.1797e+07    2.82918e+10
          169.5    7.52809e+39     1.1905e+07    2.81425e+10
            170    8.12992e+39    1.20134e+07    2.79942e+10
          170.5    8.77848e+39    1.21223e+07    2.78471e+10
            171    9.47731e+39    1.22317e+07     2.7701e+10
          171.5    1.02302e+40    1.23416e+07     2.7556e+10
            172    1.10412e+40    1.24519e+07     2.7412e+10
          172.5    1.19146e+40    1.25627e+07    2.72691e+10
            173    1.28552e+40     1.2674e+07    2.71272e+10
          173.5    1.38679e+40    1.27857e+07    2.69863e+10
            174    1.49581e+40    1.28979e+07    2.68464e+10
          174.5    1.61316e+40    1.30105e+07    2.67076e+10
            175    1.73945e+40    1.31237e+07    2.65697e+10
          175.5    1.87535e+40    1.32372e+07    2.64328e+10
            176    2.02157e+40    1.33513e+07    2.62968e+10
          176.5    2.17886e+40    1.34658e+07    2.61619e+10
            177    2.34805e+40    1.35807e+07    2.60278e+10
          177.5    2.52999e+40    1.36961e+07    2.58948e+10
            178    2.72564e+40     1.3812e+07    2.57626e+10
          178.5    2.93599e+40    1.39283e+07    2.56314e+10
            179    3.16211e+40     1.4045e+07    2.55011e+10
          179.5    3.40515e+40    1.41623e+07    2.53718e+10
            180    3.66634e+40    1.42799e+07    2.52433e+10
          180.5      3.947e+40     1.4398e+07    2.51157e+10
            181    4.24853e+40    1.45166e+07     2.4989e+10
          181.5    4.57245e+40    1.46355e+07    2.48632e+10
            182    4.92036e+40     1.4755e+07    2.47383e+10
          182.5      5.294e+40    1.48748e+07    2.46142e+10
            183    5.69521e+40    1.49952e+07     2.4491e+10
          183.5    6.12597e+40    1.51159e+07    2.43686e+10
            184    6.58838e+40    1.52371e+07    2.42471e+10
          184.5    7.08471e+40    1.53587e+07    2.41264e+10
            185    7.61738e+40    1.54807e+07    2.40066e+10
          185.5    8.18896e+40    1.56032e+07    2.38875e+10
            186    8.80222e+40    1.57261e+07    2.37693e+10
          186.5    9.46011e+40    1.58494e+07    2.36519e+10
            187    1.01658e+41    1.59732e+07    2.35352e+10
          187.5    1.09226e+41    1.60974e+07    2.34194e+10
            188    1.17342e+41     1.6222e+07    2.33043e+10
          188.5    1.26044e+41     1.6347e+07    2.31901e+10
            189    1.35373e+41    1.64724e+07    2.30766e+10
          189.5    1.45373e+41    1.65983e+07    2.29638e+10
            190    1.56091e+41    1.67246e+07    2.28518e+10
          190.5    1.67576e+41    1.68513e+07    2.27406e+10
            191    1.79884e+41    1.69784e+07    2.26301e+10
          191.5    1.93069e+41    1.71059e+07    2.25204e+10
            192    2.07194e+41    1.72338e+07    2.24114e+10
          192.5    2.22323e+41    1.73622e+07    2.23031e+10
            193    2.38526e+41    1.74909e+07    2.21955e+10
          193.5    2.55876e+41    1.76201e+07    2.20886e+10
            194    2.74453e+41    1.77496e+07    2.19825e+10
          194.5    2.94341e+41    1.78796e+07     2.1877e+10
            195    3.15629e+41    1.80099e+07    2.17723e+10
          195.5    3.38414e+41    1.81407e+07    2.16682e+10
            196    3.62798e+41    1.82718e+07    2.15648e+10
          196.5    3.88888e+41    1.84034e+07    2.14621e+10
            197    4.16803e+41    1.85353e+07    2.13601e+10
          197.5    4.46665e+41    1.86676e+07    2.12587e+10
            198    4.78607e+41    1.88003e+07     2.1158e+10
          198.5    5.12768e+41    1.89334e+07     2.1058e+10
            199    5.49299e+41    1.90669e+07    2.09586e+10
          199.5    5.88361e+41    1.92008e+07    2.08598e+10
            200    6.30121e+41    1.93351e+07    2.07617e+10
          200.5    6.74763e+41    1.94697e+07    2.06642e+10
            201    7.22479e+41    1.96048e+07    2.05674e+10
          201.5    7.73475e+41    1.97402e+07    2.04712e+10
            202    8.27969e+41     1.9876e+07    2.03756e+10
          202.5    8.86195e+41    2.00121e+07    2.02806e+10
            203    9.48401e+41    2.01487e+07    2.01862e+10
          203.5    1.01485e+42    2.02856e+07    2.00924e+10
            204    1.08583e+42    2.04228e+07    1.99992e+10
          204.5    1.16163e+42    2.05605e+07    1.99066e+10
            205    1.24257e+42    2.06985e+07    1.98146e+10
          205.5      1.329e+42    2.08369e+07    1.97232e+10
            206    1.42127e+42    2.09756e+07    1.96323e+10
          206.5    1.51977e+42    2.11147e+07    1.95421e+10
            207     1.6249e+42    2.12542e+07    1.94524e+10
          207.5     1.7371e+42     2.1394e+07    1.93632e+10
            208    1.85684e+42    2.15342e+07    1.92747e+10
          208.5    1.98459e+42    2.16748e+07    1.91867e+10
            209     2.1209e+42    2.18156e+07    1.90992e+10
          209.5     2.2663e+42    2.19569e+07    1.90123e+10
            210    2.42139e+42    2.20985e+07    1.89259e+10
          210.5    2.58679e+42    2.22404e+07    1.88401e+10
            211    2.76319e+42    2.23827e+07    1.87548e+10
          211.5    2.95127e+42    2.25254e+07      1.867e+10
            212     3.1518e+42    2.26683e+07    1.85858e+10
          212.5    3.36557e+42    2.28117e+07     1.8502e+10
            213    3.59345e+42    2.29553e+07    1.84188e+10
          213.5    3.83631e+42    2.30993e+07    1.83361e+10
            214    4.09514e+42    2.32437e+07    1.82539e+10
          214.5    4.37094e+42    2.33884e+07    1.81723e+10
            215     4.6648e+42    2.35334e+07    1.80911e+10
          215.5    4.97787e+42    2.36787e+07    1.80104e+10
            216    5.31136e+42    2.38244e+07    1.79302e+10
          216.5    5.66657e+42    2.39704e+07    1.78505e+10
            217    6.04488e+42    2.41167e+07    1.77713e+10
          217.5    6.44774e+42    2.42634e+07    1.76926e+10
            218     6.8767e+42    2.44104e+07    1.76143e+10
          218.5     7.3334e+42    2.45577e+07    1.75366e+10
            219     7.8196e+42    2.47053e+07    1.74593e+10
          219.5    8.33713e+42    2.48532e+07    1.73824e+10
            220    8.88796e+42    2.50015e+07     1.7306e+10
          220.5    9.47418e+42    2.51501e+07    1.72301e+10
            221     1.0098e+43     2.5299e+07    1.71547e+10
          221.5    1.07617e+43    2.54482e+07    1.70797e+10
            222    1.14679e+43    2.55977e+07    1.70051e+10
          222.5    1.22191e+43    2.57475e+07     1.6931e+10
            223    1.30181e+43    2.58976e+07    1.68573e+10
          223.5     1.3868e+43    2.60481e+07    1.67841e+10
            224    1.47717e+43    2.61988e+07    1.67113e+10
          224.5    1.57328e+43    2.63498e+07     1.6639e+10
            225    1.67546e+43    2.65012e+07     1.6567e+10
          225.5     1.7841e+43    2.66528e+07    1.64955e+10
            226    1.89959e+43    2.68048e+07    1.64245e+10
          226.5    2.02234e+43     2.6957e+07    1.63538e+10
            227    2.15281e+43    2.71095e+07    1.62836e+10
          227.5    2.29146e+43    2.72624e+07    1.62137e+10
            228    2.43879e+43    2.74155e+07    1.61443e+10
          228.5    2.59533e+43    2.75689e+07    1.60753e+10
            229    2.76164e+43    2.77226e+07    1.60067e+10
          229.5    2.93832e+43    2.78765e+07    1.59385e+10
            230    3.12598e+43    2.80308e+07    1.58707e+10
          230.5     3.3253e+43    2.81853e+07    1.58033e+10
            231    3.53698e+43    2.83402e+07    1.57362e+10
          231.5    3.76176e+43    2.84953e+07    1.56696e+10
            232    4.00043e+43    2.86507e+07    1.56034e+10
          232.5    4.25382e+43    2.88063e+07    1.55375e+10
            233    4.52282e+43    2.89622e+07     1.5472e+10
          233.5    4.80835e+43    2.91185e+07    1.54069e+10
            234    5.11142e+43    2.92749e+07    1.53422e+10
          234.5    5.43306e+43    2.94317e+07    1.52778e+10
            235    5.77438e+43    2.95887e+07    1.52138e+10
          235.5    6.13655e+43     2.9746e+07    1.51502e+10
            236    6.52081e+43    2.99035e+07     1.5087e+10
          236.5    6.92847e+43    3.00613e+07    1.50241e+10
            237     7.3609e+43    3.02194e+07    1.49615e+10
          237.5    7.81959e+43    3.03777e+07    1.48994e+10
            238    8.30606e+43    3.05363e+07    1.48375e+10
          238.5    8.82197e+43    3.06952e+07    1.47761e+10
            239    9.36903e+43    3.08543e+07    1.47149e+10
          239.5    9.94908e+43    3.10136e+07    1.46542e+10
            240    1.05641e+44    3.11733e+07    1.45937e+10
          240.5     1.1216e+44    3.13331e+07    1.45336e+10
            241    1.19071e+44    3.14932e+07    1.44739e+10
          241.5    1.26395e+44    3.16536e+07    1.44145e+10
            242    1.34158e+44    3.18142e+07    1.43554e+10
          242.5    1.42385e+44     3.1975e+07    1.42966e+10
            243    1.51102e+44    3.21361e+07    1.42382e+10
          243.5    1.60337e+44    3.22975e+07    1.41801e+10
            244    1.70122e+44     3.2459e+07    1.41223e+10
          244.5    1.80488e+44    3.26208e+07    1.40649e+10
            245    1.91468e+44    3.27829e+07    1.40078e+10
          245.5    2.03097e+44    3.29452e+07    1.39509e+10
            246    2.15414e+44    3.31077e+07    1.38944e+10
          246.5    2.28456e+44    3.32704e+07    1.38383e+10
            247    2.42267e+44    3.34334e+07    1.37824e+10
          247.5    2.56889e+44    3.35966e+07    1.37268e+10
            248     2.7237e+44    3.37601e+07    1.36716e+10
          248.5    2.88758e+44    3.39237e+07    1.36166e+10
            249    3.06105e+44    3.40876e+07     1.3562e+10
          249.5    3.24466e+44    3.42517e+07    1.35076e+10
            250    3.43897e+44     3.4416e+07    1.34536e+10
          250.5     3.6446e+44    3.45806e+07    1.33998e+10
            251    3.86219e+44    3.47454e+07    1.33463e+10
          251.5    4.09241e+44    3.49103e+07    1.32932e+10
            252    4.33598e+44    3.50755e+07    1.32403e+10
          252.5    4.59365e+44     3.5241e+07    1.31877e+10
            253    4.86621e+44    3.54066e+07    1.31354e+10
          253.5    5.15449e+44    3.55724e+07    1.30833e+10
            254    5.45939e+44    3.57385e+07    1.30316e+10
          254.5    5.78182e+44    3.59047e+07    1.29801e+10
            255    6.12278e+44    3.60712e+07    1.29289e+10
          255.5    6.48329e+44    3.62378e+07     1.2878e+10
            256    6.86445e+44    3.64047e+07    1.28274e+10
          256.5    7.26739e+44    3.65718e+07     1.2777e+10
            257    7.69335e+44    3.67391e+07    1.27269e+10
          257.5    8.14358e+44    3.69065e+07    1.26771e+10
            258    8.61944e+44    3.70742e+07    1.26276e+10
          258.5    9.12235e+44    3.72421e+07    1.25783e+10
            259    9.65379e+44    3.74101e+07    1.25292e+10
          259.5    1.02153e+45    3.75784e+07    1.24805e+10
            260    1.08087e+45    3.77468e+07     1.2432e+10
          260.5    1.14355e+45    3.79154e+07    1.23837e+10
            261    1.20977e+45    3.80843e+07    1.23357e+10
          261.5    1.27972e+45    3.82533e+07     1.2288e+10
            262     1.3536e+45    3.84225e+07    1.22405e+10
          262.5    1.43163e+45    3.85918e+07    1.21932e+10
            263    1.51404e+45    3.87614e+07    1.21463e+10
          263.5    1.60106e+45    3.89312e+07    1.20995e+10
            264    1.69295e+45    3.91011e+07     1.2053e+10
          264.5    1.78996e+45    3.92712e+07    1.20068e+10
            265    1.89238e+45    3.94415e+07    1.19608e+10
          265.5     2.0005e+45    3.96119e+07     1.1915e+10
            266    2.11463e+45    3.97826e+07    1.18695e+10
          266.5     2.2351e+45    3.99534e+07    1.18242e+10
            267    2.36223e+45    4.01243e+07    1.17791e+10
          267.5     2.4964e+45    4.02955e+07    1.17343e+10
            268    2.63799e+45    4.04668e+07    1.16897e+10
          268.5    2.78738e+45    4.06383e+07    1.16454e+10
            269    2.94501e+45    4.08099e+07    1.16012e+10
          269.5     3.1113e+45    4.09817e+07    1.15573e+10
            270    3.28673e+45    4.11537e+07    1.15137e+10
          270.5    3.47177e+45    4.13259e+07    1.14702e+10
            271    3.66696e+45    4.14982e+07     1.1427e+10
          271.5    3.87281e+45    4.16706e+07     1.1384e+10
            272    4.08991e+45    4.18432e+07    1.13412e+10
          272.5    4.31884e+45     4.2016e+07    1.12987e+10
            273    4.56024e+45     4.2189e+07    1.12563e+10
          273.5    4.81476e+45     4.2362e+07    1.12142e+10
            274     5.0831e+45    4.25353e+07    1.11723e+10
          274.5    5.36598e+45    4.27087e+07    1.11306e+10
            275    5.66418e+45    4.28822e+07    1.10891e+10
          275.5     5.9785e+45    4.30559e+07    1.10478e+10
            276    6.30979e+45    4.32297e+07    1.10068e+10
          276.5    6.65893e+45    4.34037e+07    1.09659e+10
            277    7.02687e+45    4.35778e+07    1.09253e+10
          277.5    7.41458e+45    4.37521e+07    1.08848e+10
            278    7.82309e+45    4.39265e+07    1.08446e+10
          278.5    8.25351e+45    4.41011e+07    1.08046e+10
            279    8.70696e+45    4.42758e+07    1.07648e+10
          279.5    9.18464e+45    4.44506e+07    1.07251e+10
            280    9.68781e+45    4.46256e+07    1.06857e+10
          280.5    1.02178e+46    4.48007e+07    1.06465e+10
            281     1.0776e+46    4.49759e+07    1.06074e+10
          281.5    1.13639e+46    4.51513e+07    1.05686e+10
            282    1.19829e+46    4.53268e+07    1.05299e+10
          282.5    1.26348e+46    4.55024e+07    1.04915e+10
            283    1.33211e+46    4.56782e+07    1.04532e+10
          283.5    1.40437e+46    4.58541e+07    1.04152e+10
            284    1.48045e+46    4.60301e+07    1.03773e+10
          284.5    1.56053e+46    4.62062e+07    1.03396e+10
            285    1.64483e+46    4.63825e+07    1.03021e+10
          285.5    1.73356e+46    4.65589e+07    1.02648e+10
            286    1.82694e+46    4.67354e+07    1.02276e+10
          286.5    1.92522e+46     4.6912e+07    1.01907e+10
            287    2.02864e+46    4.70888e+07    1.01539e+10
          287.5    2.13746e+46    4.72657e+07    1.01173e+10
            288    2.25197e+46    4.74427e+07    1.00809e+10
          288.5    2.37244e+46    4.76198e+07    1.00447e+10
            289    2.49918e+46     4.7797e+07    1.00086e+10
          289.5    2.63251e+46    4.79743e+07    9.97273e+09
            290    2.77275e+46    4.81518e+07    9.93703e+09
          290.5    2.92027e+46    4.83293e+07    9.90151e+09
            291    3.07542e+46     4.8507e+07    9.86615e+09
          291.5    3.23859e+46    4.86848e+07    9.83097e+09
            292    3.41018e+46    4.88626e+07    9.79596e+09
          292.5    3.59061e+46    4.90406e+07    9.76112e+09
            293    3.78033e+46    4.92187e+07    9.72645e+09
          293.5    3.97981e+46    4.93969e+07    9.69195e+09
            294    4.18952e+46    4.95752e+07    9.65761e+09
          294.5    4.40999e+46    4.97536e+07    9.62345e+09
            295    4.64174e+46    4.99321e+07    9.58944e+09
          295.5    4.88534e+46    5.01107e+07     9.5556e+09
            296    5.14138e+46    5.02894e+07    9.52192e+09
          296.5    5.41047e+46    5.04682e+07    9.48841e+09
            297    5.69326e+46    5.06471e+07    9.45505e+09
          297.5    5.99043e+46    5.08261e+07    9.42186e+09
            298     6.3027e+46    5.10052e+07    9.38882e+09
          298.5    6.63079e+46    5.11843e+07    9.35594e+09
            299    6.97551e+46    5.13636e+07    9.32322e+09
          299.5    7.33766e+46    5.15429e+07    9.29066e+09
            300     7.7181e+46    5.17224e+07    9.25825e+09
          300.5    8.11773e+46    5.19019e+07    9.22599e+09
            301     8.5375e+46    5.20815e+07    9.19389e+09
          301.5    8.97838e+46    5.22612e+07    9.16194e+09
            302    9.44141e+46     5.2441e+07    9.13015e+09
          302.5    9.92767e+46    5.26209e+07     9.0985e+09
            303    1.04383e+47    5.28008e+07      9.067e+09
          303.5    1.09745e+47    5.29808e+07    9.03565e+09
            304    1.15375e+47     5.3161e+07    9.00445e+09
          304.5    1.21285e+47    5.33411e+07     8.9734e+09
            305    1.27491e+47    5.35214e+07    8.94249e+09
          305.5    1.34005e+47    5.37018e+07    8.91172e+09
            306    1.40843e+47    5.38822e+07    8.88111e+09
          306.5     1.4802e+47    5.40627e+07    8.85063e+09
            307    1.55554e+47    5.42432e+07     8.8203e+09
          307.5     1.6346e+47    5.44239e+07    8.79011e+09
            308    1.71758e+47    5.46046e+07    8.76006e+09
          308.5    1.80465e+47    5.47854e+07    8.73015e+09
            309    1.89602e+47    5.49662e+07    8.70038e+09
          309.5    1.99188e+47    5.51472e+07    8.67074e+09
            310    2.09247e+47    5.53281e+07    8.64125e+09
          310.5    2.19799e+47    5.55092e+07    8.61189e+09
            311    2.30869e+47    5.56903e+07    8.58267e+09
          311.5    2.42482e+47    5.58715e+07    8.55358e+09
            312    2.54663e+47    5.60527e+07    8.52463e+09
          312.5     2.6744e+47    5.62341e+07    8.49581e+09
            313     2.8084e+47    5.64154e+07    8.46713e+09
          313.5    2.94893e+47    5.65969e+07    8.43857e+09
            314    3.09631e+47    5.67783e+07    8.41015e+09
          314.5    3.25085e+47    5.69599e+07    8.38186e+09
            315    3.41289e+47    5.71415e+07     8.3537e+09
          315.5     3.5828e+47    5.73232e+07    8.32566e+09
            316    3.76094e+47    5.75049e+07    8.29776e+09
          316.5    3.94769e+47    5.76866e+07    8.26998e+09
            317    4.14347e+47    5.78685e+07    8.24233e+09
          317.5    4.34869e+47    5.80503e+07     8.2148e+09
            318     4.5638e+47    5.82323e+07     8.1874e+09
          318.5    4.78927e+47    5.84142e+07    8.16013e+09
            319    5.02557e+47    5.85963e+07    8.13298e+09
          319.5    5.27322e+47    5.87783e+07    8.10595e+09
            320    5.53274e+47    5.89605e+07    8.07905e+09
          320.5    5.80469e+47    5.91426e+07    8.05226e+09
            321    6.08965e+47    5.93248e+07     8.0256e+09
          321.5    6.38822e+47    5.95071e+07    7.99906e+09
            322    6.70103e+47    5.96894e+07    7.97263e+09
          322.5    7.02874e+47    5.98718e+07    7.94633e+09
            323    7.37205e+47    6.00541e+07    7.92014e+09
          323.5    7.73167e+47    6.02366e+07    7.89408e+09
            324    8.10837e+47     6.0419e+07    7.86813e+09
          324.5    8.50292e+47    6.06015e+07    7.84229e+09
            325    8.91615e+47    6.07841e+07    7.81657e+09
          325.5    9.34892e+47    6.09667e+07    7.79097e+09
            326    9.80214e+47    6.11493e+07    7.76548e+09
          326.5    1.02767e+48    6.13319e+07     7.7401e+09
            327    1.07737e+48    6.15146e+07    7.71484e+09
          327.5     1.1294e+48    6.16973e+07    7.68969e+09
            328    1.18388e+48    6.18801e+07    7.66465e+09
          328.5    1.24091e+48    6.20629e+07    7.63972e+09
            329    1.30062e+48    6.22457e+07     7.6149e+09
          329.5    1.36313e+48    6.24285e+07    7.59019e+09
            330    1.42856e+48    6.26114e+07     7.5656e+09
          330.5    1.49704e+48    6.27943e+07    7.54111e+09
            331    1.56872e+48    6.29772e+07    7.51672e+09
          331.5    1.64374e+48    6.31602e+07    7.49245e+09
            332    1.72224e+48    6.33431e+07    7.46828e+09
          332.5     1.8044e+48    6.35261e+07    7.44422e+09
            333    1.89037e+48    6.37092e+07    7.42026e+09
          333.5    1.98033e+48    6.38922e+07    7.39641e+09
            334    2.07445e+48    6.40753e+07    7.37267e+09
          334.5    2.17292e+48    6.42584e+07    7.34902e+09
            335    2.27595e+48    6.44415e+07    7.32549e+09
          335.5    2.38372e+48    6.46246e+07    7.30205e+09
            336    2.49647e+48    6.48078e+07    7.27871e+09
          336.5     2.6144e+48    6.49909e+07    7.25548e+09
            337    2.73775e+48    6.51741e+07    7.23235e+09
          337.5    2.86677e+48    6.53573e+07    7.20932e+09
            338     3.0017e+48    6.55405e+07    7.18639e+09
          338.5    3.14281e+48    6.57238e+07    7.16355e+09
            339    3.29038e+48     6.5907e+07    7.14082e+09
