Names Translation Tables (<short name> - <original name>):
Wells:
   W1 - WR
   W2 - WP
Bimolecular products:
   P1 - C5H5CH3-1+OH
   P2 - C5H4CH3+H2O
Inner Barriers:
   B1 - B2
Outer Barriers:
   C1 - B1
   C2 - B3
    E, kcal/mol    D, mol/kcal         W1->W2         W1->P1
          152.3    1.42995e+41    5.86801e+07      1.543e+12
          152.4    1.45364e+41    5.88417e+07    1.54105e+12
          152.5    1.47772e+41    5.90036e+07    1.53911e+12
          152.6    1.50218e+41    5.91657e+07    1.53718e+12
          152.7    1.52705e+41    5.93282e+07    1.53524e+12
          152.8    1.55231e+41    5.94909e+07    1.53331e+12
          152.9    1.57798e+41    5.96539e+07    1.53139e+12
            153    1.60406e+41    5.98172e+07    1.52946e+12
          153.1    1.63056e+41    5.99808e+07    1.52754e+12
          153.2    1.65749e+41    6.01446e+07    1.52562e+12
          153.3    1.68486e+41    6.03088e+07    1.52371e+12
          153.4    1.71266e+41    6.04732e+07     1.5218e+12
          153.5    1.74091e+41    6.06379e+07    1.51989e+12
          153.6    1.76962e+41    6.08029e+07    1.51799e+12
          153.7    1.79879e+41    6.09681e+07    1.51608e+12
          153.8    1.82842e+41    6.11337e+07    1.51419e+12
          153.9    1.85854e+41    6.12995e+07    1.51229e+12
            154    1.88913e+41    6.14657e+07     1.5104e+12
          154.1    1.92022e+41    6.16321e+07    1.50851e+12
          154.2     1.9518e+41    6.17988e+07    1.50662e+12
          154.3    1.98389e+41    6.19657e+07    1.50474e+12
          154.4     2.0165e+41     6.2133e+07    1.50286e+12
          154.5    2.04963e+41    6.23005e+07    1.50099e+12
          154.6    2.08329e+41    6.24683e+07    1.49911e+12
          154.7    2.11748e+41    6.26364e+07    1.49724e+12
          154.8    2.15223e+41    6.28048e+07    1.49538e+12
          154.9    2.18753e+41    6.29735e+07    1.49351e+12
            155    2.22339e+41    6.31425e+07    1.49165e+12
          155.1    2.25983e+41    6.33117e+07    1.48979e+12
          155.2    2.29685e+41    6.34813e+07    1.48794e+12
          155.3    2.33446e+41    6.36511e+07    1.48609e+12
          155.4    2.37268e+41    6.38212e+07    1.48424e+12
          155.5     2.4115e+41    6.39916e+07    1.48239e+12
          155.6    2.45094e+41    6.41622e+07    1.48055e+12
          155.7    2.49101e+41    6.43332e+07    1.47871e+12
          155.8    2.53172e+41    6.45044e+07    1.47687e+12
          155.9    2.57307e+41     6.4676e+07    1.47504e+12
            156    2.61509e+41    6.48478e+07    1.47321e+12
          156.1    2.65777e+41    6.50199e+07    1.47138e+12
          156.2    2.70114e+41    6.51923e+07    1.46956e+12
          156.3    2.74519e+41    6.53649e+07    1.46774e+12
          156.4    2.78994e+41    6.55379e+07    1.46592e+12
          156.5    2.83541e+41    6.57111e+07     1.4641e+12
          156.6     2.8816e+41    6.58847e+07    1.46229e+12
          156.7    2.92852e+41    6.60585e+07    1.46048e+12
          156.8    2.97618e+41    6.62326e+07    1.45868e+12
          156.9     3.0246e+41     6.6407e+07    1.45687e+12
            157    3.07379e+41    6.65816e+07    1.45507e+12
          157.1    3.12376e+41    6.67566e+07    1.45327e+12
          157.2    3.17452e+41    6.69319e+07    1.45148e+12
          157.3    3.22609e+41    6.71074e+07    1.44969e+12
          157.4    3.27847e+41    6.72832e+07     1.4479e+12
          157.5    3.33168e+41    6.74593e+07    1.44611e+12
          157.6    3.38574e+41    6.76357e+07    1.44433e+12
          157.7    3.44064e+41    6.78124e+07    1.44255e+12
          157.8    3.49642e+41    6.79894e+07    1.44077e+12
          157.9    3.55308e+41    6.81666e+07      1.439e+12
            158    3.61063e+41    6.83442e+07    1.43723e+12
          158.1    3.66909e+41     6.8522e+07    1.43546e+12
          158.2    3.72848e+41    6.87002e+07     1.4337e+12
          158.3     3.7888e+41    6.88786e+07    1.43193e+12
          158.4    3.85007e+41    6.90573e+07    1.43017e+12
          158.5    3.91231e+41    6.92363e+07    1.42842e+12
          158.6    3.97553e+41    6.94155e+07    1.42666e+12
          158.7    4.03974e+41    6.95951e+07    1.42491e+12
          158.8    4.10497e+41     6.9775e+07    1.42316e+12
          158.9    4.17122e+41    6.99551e+07    1.42142e+12
            159    4.23852e+41    7.01355e+07    1.41968e+12
          159.1    4.30687e+41    7.03162e+07    1.41794e+12
          159.2     4.3763e+41    7.04973e+07     1.4162e+12
          159.3    4.44682e+41    7.06786e+07    1.41447e+12
          159.4    4.51845e+41    7.08601e+07    1.41273e+12
          159.5     4.5912e+41     7.1042e+07    1.41101e+12
          159.6     4.6651e+41    7.12242e+07    1.40928e+12
          159.7    4.74015e+41    7.14066e+07    1.40756e+12
          159.8    4.81638e+41    7.15894e+07    1.40584e+12
          159.9    4.89381e+41    7.17724e+07    1.40412e+12
            160    4.97245e+41    7.19557e+07    1.40241e+12
          160.1    5.05232e+41    7.21394e+07    1.40069e+12
          160.2    5.13344e+41    7.23233e+07    1.39899e+12
          160.3    5.21583e+41    7.25075e+07    1.39728e+12
          160.4    5.29951e+41    7.26919e+07    1.39558e+12
          160.5     5.3845e+41    7.28767e+07    1.39388e+12
          160.6    5.47082e+41    7.30618e+07    1.39218e+12
          160.7    5.55849e+41    7.32471e+07    1.39048e+12
          160.8    5.64753e+41    7.34328e+07    1.38879e+12
          160.9    5.73796e+41    7.36187e+07     1.3871e+12
            161     5.8298e+41    7.38049e+07    1.38541e+12
          161.1    5.92307e+41    7.39915e+07    1.38373e+12
          161.2     6.0178e+41    7.41783e+07    1.38205e+12
          161.3      6.114e+41    7.43654e+07    1.38037e+12
          161.4     6.2117e+41    7.45527e+07    1.37869e+12
          161.5    6.31093e+41    7.47404e+07    1.37702e+12
          161.6     6.4117e+41    7.49284e+07    1.37535e+12
          161.7    6.51404e+41    7.51167e+07    1.37368e+12
          161.8    6.61797e+41    7.53052e+07    1.37202e+12
          161.9    6.72352e+41     7.5494e+07    1.37035e+12
            162    6.83071e+41    7.56832e+07    1.36869e+12
          162.1    6.93957e+41    7.58726e+07    1.36704e+12
          162.2    7.05012e+41    7.60623e+07    1.36538e+12
          162.3    7.16238e+41    7.62523e+07    1.36373e+12
          162.4    7.27639e+41    7.64426e+07    1.36208e+12
          162.5    7.39216e+41    7.66332e+07    1.36043e+12
          162.6    7.50974e+41    7.68241e+07    1.35879e+12
          162.7    7.62913e+41    7.70153e+07    1.35715e+12
          162.8    7.75038e+41    7.72068e+07    1.35551e+12
          162.9     7.8735e+41    7.73985e+07    1.35387e+12
            163    7.99853e+41    7.75906e+07    1.35224e+12
          163.1     8.1255e+41    7.77829e+07    1.35061e+12
          163.2    8.25443e+41    7.79756e+07    1.34898e+12
          163.3    8.38536e+41    7.81685e+07    1.34736e+12
          163.4    8.51831e+41    7.83617e+07    1.34573e+12
          163.5    8.65332e+41    7.85552e+07    1.34411e+12
          163.6    8.79041e+41     7.8749e+07     1.3425e+12
          163.7    8.92962e+41    7.89431e+07    1.34088e+12
          163.8    9.07098e+41    7.91375e+07    1.33927e+12
          163.9    9.21452e+41    7.93322e+07    1.33766e+12
            164    9.36027e+41    7.95272e+07    1.33605e+12
          164.1    9.50828e+41    7.97224e+07    1.33445e+12
          164.2    9.65856e+41     7.9918e+07    1.33284e+12
          164.3    9.81116e+41    8.01139e+07    1.33124e+12
          164.4    9.96611e+41      8.031e+07    1.32965e+12
          164.5    1.01235e+42    8.05065e+07    1.32805e+12
          164.6    1.02832e+42    8.07032e+07    1.32646e+12
          164.7    1.04454e+42    8.09002e+07    1.32487e+12
          164.8    1.06101e+42    8.10975e+07    1.32328e+12
          164.9    1.07774e+42    8.12952e+07     1.3217e+12
            165    1.09472e+42    8.14931e+07    1.32012e+12
          165.1    1.11196e+42    8.16913e+07    1.31854e+12
          165.2    1.12947e+42    8.18898e+07    1.31696e+12
          165.3    1.14724e+42    8.20886e+07    1.31538e+12
          165.4    1.16529e+42    8.22876e+07    1.31381e+12
          165.5    1.18362e+42     8.2487e+07    1.31224e+12
          165.6    1.20222e+42    8.26867e+07    1.31068e+12
          165.7    1.22112e+42    8.28866e+07    1.30911e+12
          165.8     1.2403e+42    8.30869e+07    1.30755e+12
          165.9    1.25977e+42    8.32875e+07    1.30599e+12
            166    1.27954e+42    8.34883e+07    1.30443e+12
          166.1    1.29962e+42    8.36895e+07    1.30288e+12
          166.2       1.32e+42    8.38909e+07    1.30132e+12
          166.3     1.3407e+42    8.40926e+07    1.29977e+12
          166.4    1.36171e+42    8.42946e+07    1.29823e+12
          166.5    1.38304e+42     8.4497e+07    1.29668e+12
          166.6    1.40469e+42    8.46996e+07    1.29514e+12
          166.7    1.42668e+42    8.49025e+07     1.2936e+12
          166.8      1.449e+42    8.51057e+07    1.29206e+12
          166.9    1.47167e+42    8.53092e+07    1.29053e+12
            167    1.49468e+42     8.5513e+07    1.28899e+12
          167.1    1.51804e+42    8.57171e+07    1.28746e+12
          167.2    1.54175e+42    8.59214e+07    1.28594e+12
          167.3    1.56583e+42    8.61261e+07    1.28441e+12
          167.4    1.59028e+42    8.63311e+07    1.28289e+12
          167.5    1.61509e+42    8.65364e+07    1.28137e+12
          167.6    1.64028e+42    8.67419e+07    1.27985e+12
          167.7    1.66586e+42    8.69478e+07    1.27833e+12
          167.8    1.69183e+42    8.71539e+07    1.27682e+12
          167.9    1.71819e+42    8.73604e+07    1.27531e+12
            168    1.74495e+42    8.75671e+07     1.2738e+12
          168.1    1.77211e+42    8.77742e+07    1.27229e+12
          168.2    1.79969e+42    8.79815e+07    1.27079e+12
          168.3    1.82769e+42    8.81891e+07    1.26929e+12
          168.4    1.85611e+42     8.8397e+07    1.26779e+12
          168.5    1.88497e+42    8.86053e+07    1.26629e+12
          168.6    1.91426e+42    8.88138e+07    1.26479e+12
          168.7    1.94399e+42    8.90226e+07     1.2633e+12
          168.8    1.97418e+42    8.92317e+07    1.26181e+12
          168.9    2.00482e+42    8.94411e+07    1.26032e+12
            169    2.03592e+42    8.96508e+07    1.25884e+12
          169.1     2.0675e+42    8.98608e+07    1.25736e+12
          169.2    2.09955e+42    9.00711e+07    1.25587e+12
          169.3    2.13209e+42    9.02817e+07     1.2544e+12
          169.4    2.16512e+42    9.04926e+07    1.25292e+12
          169.5    2.19865e+42    9.07037e+07    1.25145e+12
          169.6    2.23268e+42    9.09152e+07    1.24997e+12
          169.7    2.26723e+42     9.1127e+07    1.24851e+12
          169.8     2.3023e+42     9.1339e+07    1.24704e+12
          169.9     2.3379e+42    9.15514e+07    1.24557e+12
            170    2.37403e+42    9.17641e+07    1.24411e+12
          170.1    2.41071e+42     9.1977e+07    1.24265e+12
          170.2    2.44795e+42    9.21903e+07    1.24119e+12
          170.3    2.48574e+42    9.24038e+07    1.23974e+12
          170.4     2.5241e+42    9.26177e+07    1.23828e+12
          170.5    2.56304e+42    9.28318e+07    1.23683e+12
          170.6    2.60256e+42    9.30462e+07    1.23538e+12
          170.7    2.64268e+42     9.3261e+07    1.23394e+12
          170.8    2.68341e+42     9.3476e+07    1.23249e+12
          170.9    2.72474e+42    9.36913e+07    1.23105e+12
            171    2.76669e+42     9.3907e+07    1.22961e+12
          171.1    2.80928e+42    9.41229e+07    1.22817e+12
          171.2     2.8525e+42    9.43391e+07    1.22674e+12
          171.3    2.89637e+42    9.45556e+07    1.22531e+12
          171.4     2.9409e+42    9.47724e+07    1.22387e+12
          171.5     2.9861e+42    9.49895e+07    1.22245e+12
          171.6    3.03197e+42    9.52069e+07    1.22102e+12
          171.7    3.07853e+42    9.54246e+07     1.2196e+12
          171.8    3.12579e+42    9.56426e+07    1.21817e+12
          171.9    3.17376e+42    9.58609e+07    1.21675e+12
            172    3.22244e+42    9.60795e+07    1.21534e+12
          172.1    3.27185e+42    9.62984e+07    1.21392e+12
          172.2      3.322e+42    9.65176e+07    1.21251e+12
          172.3     3.3729e+42    9.67371e+07     1.2111e+12
          172.4    3.42456e+42    9.69569e+07    1.20969e+12
          172.5      3.477e+42    9.71769e+07    1.20828e+12
          172.6    3.53021e+42    9.73973e+07    1.20687e+12
          172.7    3.58422e+42     9.7618e+07    1.20547e+12
          172.8    3.63903e+42     9.7839e+07    1.20407e+12
          172.9    3.69467e+42    9.80602e+07    1.20267e+12
            173    3.75113e+42    9.82818e+07    1.20128e+12
          173.1    3.80843e+42    9.85037e+07    1.19988e+12
          173.2    3.86658e+42    9.87258e+07    1.19849e+12
          173.3     3.9256e+42    9.89483e+07     1.1971e+12
          173.4     3.9855e+42     9.9171e+07    1.19572e+12
          173.5     4.0463e+42    9.93941e+07    1.19433e+12
          173.6    4.10799e+42    9.96174e+07    1.19295e+12
          173.7     4.1706e+42    9.98411e+07    1.19157e+12
          173.8    4.23415e+42    1.00065e+08    1.19019e+12
          173.9    4.29863e+42    1.00289e+08    1.18881e+12
            174    4.36408e+42    1.00514e+08    1.18744e+12
          174.1    4.43049e+42    1.00739e+08    1.18606e+12
          174.2    4.49789e+42    1.00964e+08    1.18469e+12
          174.3    4.56629e+42    1.01189e+08    1.18332e+12
          174.4    4.63571e+42    1.01415e+08    1.18196e+12
          174.5    4.70615e+42    1.01641e+08    1.18059e+12
          174.6    4.77764e+42    1.01867e+08    1.17923e+12
          174.7    4.85019e+42    1.02094e+08    1.17787e+12
          174.8    4.92381e+42    1.02321e+08    1.17651e+12
          174.9    4.99852e+42    1.02548e+08    1.17516e+12
            175    5.07433e+42    1.02776e+08     1.1738e+12
          175.1    5.15127e+42    1.03003e+08    1.17245e+12
          175.2    5.22935e+42    1.03232e+08     1.1711e+12
          175.3    5.30857e+42     1.0346e+08    1.16975e+12
          175.4    5.38897e+42    1.03689e+08    1.16841e+12
          175.5    5.47056e+42    1.03918e+08    1.16706e+12
          175.6    5.55335e+42    1.04147e+08    1.16572e+12
          175.7    5.63736e+42    1.04377e+08    1.16438e+12
          175.8    5.72261e+42    1.04606e+08    1.16305e+12
          175.9    5.80912e+42    1.04837e+08    1.16171e+12
            176     5.8969e+42    1.05067e+08    1.16038e+12
          176.1    5.98598e+42    1.05298e+08    1.15905e+12
          176.2    6.07637e+42    1.05529e+08    1.15772e+12
          176.3    6.16809e+42     1.0576e+08    1.15639e+12
          176.4    6.26116e+42    1.05992e+08    1.15506e+12
          176.5    6.35559e+42    1.06224e+08    1.15374e+12
          176.6    6.45142e+42    1.06456e+08    1.15242e+12
          176.7    6.54866e+42    1.06689e+08     1.1511e+12
          176.8    6.64732e+42    1.06922e+08    1.14978e+12
          176.9    6.74744e+42    1.07155e+08    1.14847e+12
            177    6.84902e+42    1.07389e+08    1.14715e+12
          177.1     6.9521e+42    1.07622e+08    1.14584e+12
          177.2    7.05669e+42    1.07856e+08    1.14453e+12
          177.3    7.16281e+42    1.08091e+08    1.14323e+12
          177.4    7.27049e+42    1.08325e+08    1.14192e+12
          177.5    7.37974e+42     1.0856e+08    1.14062e+12
          177.6     7.4906e+42    1.08796e+08    1.13932e+12
          177.7    7.60308e+42    1.09031e+08    1.13802e+12
          177.8    7.71721e+42    1.09267e+08    1.13672e+12
          177.9    7.83301e+42    1.09503e+08    1.13542e+12
            178    7.95051e+42     1.0974e+08    1.13413e+12
          178.1    8.06972e+42    1.09977e+08    1.13284e+12
          178.2    8.19067e+42    1.10214e+08    1.13155e+12
          178.3     8.3134e+42    1.10451e+08    1.13026e+12
          178.4    8.43791e+42    1.10689e+08    1.12898e+12
          178.5    8.56425e+42    1.10927e+08    1.12769e+12
          178.6    8.69242e+42    1.11165e+08    1.12641e+12
          178.7    8.82247e+42    1.11403e+08    1.12513e+12
          178.8    8.95442e+42    1.11642e+08    1.12385e+12
          178.9    9.08829e+42    1.11881e+08    1.12258e+12
            179    9.22411e+42    1.12121e+08     1.1213e+12
          179.1    9.36191e+42    1.12361e+08    1.12003e+12
          179.2    9.50172e+42    1.12601e+08    1.11876e+12
          179.3    9.64357e+42    1.12841e+08    1.11749e+12
          179.4    9.78747e+42    1.13082e+08    1.11622e+12
          179.5    9.93348e+42    1.13323e+08    1.11496e+12
          179.6    1.00816e+43    1.13564e+08     1.1137e+12
          179.7    1.02319e+43    1.13805e+08    1.11244e+12
          179.8    1.03843e+43    1.14047e+08    1.11118e+12
          179.9     1.0539e+43    1.14289e+08    1.10992e+12
            180     1.0696e+43    1.14532e+08    1.10867e+12
          180.1    1.08552e+43    1.14775e+08    1.10741e+12
          180.2    1.10167e+43    1.15018e+08    1.10616e+12
          180.3    1.11805e+43    1.15261e+08    1.10491e+12
          180.4    1.13468e+43    1.15505e+08    1.10366e+12
          180.5    1.15154e+43    1.15748e+08    1.10242e+12
          180.6    1.16865e+43    1.15993e+08    1.10117e+12
          180.7    1.18601e+43    1.16237e+08    1.09993e+12
          180.8    1.20362e+43    1.16482e+08    1.09869e+12
          180.9    1.22148e+43    1.16727e+08    1.09745e+12
            181     1.2396e+43    1.16973e+08    1.09622e+12
          181.1    1.25798e+43    1.17218e+08    1.09498e+12
          181.2    1.27663e+43    1.17464e+08    1.09375e+12
          181.3    1.29555e+43    1.17711e+08    1.09252e+12
          181.4    1.31475e+43    1.17957e+08    1.09129e+12
          181.5    1.33422e+43    1.18204e+08    1.09006e+12
          181.6    1.35397e+43    1.18451e+08    1.08883e+12
          181.7      1.374e+43    1.18699e+08    1.08761e+12
          181.8    1.39433e+43    1.18947e+08    1.08639e+12
          181.9    1.41495e+43    1.19195e+08    1.08517e+12
            182    1.43586e+43    1.19443e+08    1.08395e+12
          182.1    1.45708e+43    1.19692e+08    1.08273e+12
          182.2     1.4786e+43    1.19941e+08    1.08152e+12
          182.3    1.50043e+43     1.2019e+08    1.08031e+12
          182.4    1.52258e+43     1.2044e+08     1.0791e+12
          182.5    1.54505e+43     1.2069e+08    1.07789e+12
          182.6    1.56784e+43     1.2094e+08    1.07668e+12
          182.7    1.59095e+43     1.2119e+08    1.07547e+12
          182.8     1.6144e+43    1.21441e+08    1.07427e+12
          182.9    1.63819e+43    1.21692e+08    1.07307e+12
            183    1.66232e+43    1.21944e+08    1.07187e+12
          183.1    1.68679e+43    1.22195e+08    1.07067e+12
          183.2    1.71162e+43    1.22447e+08    1.06947e+12
          183.3     1.7368e+43      1.227e+08    1.06828e+12
          183.4    1.76234e+43    1.22952e+08    1.06708e+12
          183.5    1.78825e+43    1.23205e+08    1.06589e+12
          183.6    1.81454e+43    1.23458e+08     1.0647e+12
          183.7    1.84119e+43    1.23712e+08    1.06351e+12
          183.8    1.86823e+43    1.23966e+08    1.06233e+12
          183.9    1.89566e+43     1.2422e+08    1.06114e+12
            184    1.92348e+43    1.24474e+08    1.05996e+12
          184.1     1.9517e+43    1.24729e+08    1.05878e+12
          184.2    1.98032e+43    1.24984e+08     1.0576e+12
          184.3    2.00935e+43    1.25239e+08    1.05642e+12
          184.4     2.0388e+43    1.25494e+08    1.05525e+12
          184.5    2.06866e+43     1.2575e+08    1.05407e+12
          184.6    2.09896e+43    1.26007e+08     1.0529e+12
          184.7    2.12968e+43    1.26263e+08    1.05173e+12
          184.8    2.16085e+43     1.2652e+08    1.05056e+12
          184.9    2.19245e+43    1.26777e+08    1.04939e+12
            185    2.22451e+43    1.27034e+08    1.04823e+12
          185.1    2.25703e+43    1.27292e+08    1.04707e+12
          185.2    2.29001e+43     1.2755e+08     1.0459e+12
          185.3    2.32346e+43    1.27808e+08    1.04474e+12
          185.4    2.35739e+43    1.28067e+08    1.04358e+12
          185.5     2.3918e+43    1.28325e+08    1.04243e+12
          185.6     2.4267e+43    1.28585e+08    1.04127e+12
          185.7     2.4621e+43    1.28844e+08    1.04012e+12
          185.8      2.498e+43    1.29104e+08    1.03897e+12
          185.9    2.53441e+43    1.29364e+08    1.03782e+12
            186    2.57133e+43    1.29624e+08    1.03667e+12
          186.1    2.60879e+43    1.29885e+08    1.03552e+12
          186.2    2.64677e+43    1.30146e+08    1.03438e+12
          186.3    2.68529e+43    1.30407e+08    1.03323e+12
          186.4    2.72436e+43    1.30669e+08    1.03209e+12
          186.5    2.76399e+43     1.3093e+08    1.03095e+12
          186.6    2.80418e+43    1.31192e+08    1.02981e+12
          186.7    2.84493e+43    1.31455e+08    1.02868e+12
          186.8    2.88627e+43    1.31718e+08    1.02754e+12
          186.9    2.92819e+43    1.31981e+08    1.02641e+12
            187     2.9707e+43    1.32244e+08    1.02528e+12
          187.1    3.01382e+43    1.32508e+08    1.02415e+12
          187.2    3.05754e+43    1.32771e+08    1.02302e+12
          187.3    3.10189e+43    1.33036e+08    1.02189e+12
          187.4    3.14686e+43      1.333e+08    1.02077e+12
          187.5    3.19246e+43    1.33565e+08    1.01964e+12
          187.6    3.23872e+43     1.3383e+08    1.01852e+12
          187.7    3.28562e+43    1.34096e+08     1.0174e+12
          187.8    3.33319e+43    1.34361e+08    1.01628e+12
          187.9    3.38143e+43    1.34627e+08    1.01516e+12
            188    3.43035e+43    1.34894e+08    1.01405e+12
          188.1    3.47996e+43     1.3516e+08    1.01294e+12
          188.2    3.53027e+43    1.35427e+08    1.01182e+12
          188.3    3.58129e+43    1.35694e+08    1.01071e+12
          188.4    3.63302e+43    1.35962e+08     1.0096e+12
          188.5    3.68549e+43    1.36229e+08     1.0085e+12
          188.6     3.7387e+43    1.36498e+08    1.00739e+12
          188.7    3.79265e+43    1.36766e+08    1.00629e+12
          188.8    3.84737e+43    1.37035e+08    1.00518e+12
          188.9    3.90285e+43    1.37304e+08    1.00408e+12
            189    3.95911e+43    1.37573e+08    1.00298e+12
          189.1    4.01617e+43    1.37842e+08    1.00189e+12
          189.2    4.07403e+43    1.38112e+08    1.00079e+12
          189.3     4.1327e+43    1.38382e+08    9.99696e+11
          189.4    4.19219e+43    1.38653e+08    9.98603e+11
          189.5    4.25252e+43    1.38924e+08    9.97511e+11
          189.6    4.31369e+43    1.39195e+08    9.96422e+11
          189.7    4.37573e+43    1.39466e+08    9.95333e+11
          189.8    4.43863e+43    1.39738e+08    9.94247e+11
          189.9    4.50241e+43     1.4001e+08    9.93162e+11
            190    4.56709e+43    1.40282e+08    9.92078e+11
          190.1    4.63268e+43    1.40554e+08    9.90996e+11
          190.2    4.69918e+43    1.40827e+08    9.89916e+11
          190.3    4.76662e+43      1.411e+08    9.88837e+11
          190.4    4.83499e+43    1.41374e+08     9.8776e+11
          190.5    4.90433e+43    1.41648e+08    9.86684e+11
          190.6    4.97463e+43    1.41922e+08     9.8561e+11
          190.7    5.04592e+43    1.42196e+08    9.84537e+11
          190.8     5.1182e+43    1.42471e+08    9.83466e+11
          190.9     5.1915e+43    1.42745e+08    9.82397e+11
            191    5.26581e+43    1.43021e+08    9.81328e+11
          191.1    5.34117e+43    1.43296e+08    9.80262e+11
          191.2    5.41757e+43    1.43572e+08    9.79197e+11
          191.3    5.49504e+43    1.43848e+08    9.78134e+11
          191.4     5.5736e+43    1.44124e+08    9.77072e+11
          191.5    5.65324e+43    1.44401e+08    9.76011e+11
          191.6      5.734e+43    1.44678e+08    9.74953e+11
          191.7    5.81588e+43    1.44955e+08    9.73895e+11
          191.8     5.8989e+43    1.45233e+08    9.72839e+11
          191.9    5.98308e+43    1.45511e+08    9.71785e+11
            192    6.06843e+43    1.45789e+08    9.70732e+11
          192.1    6.15496e+43    1.46068e+08    9.69681e+11
          192.2     6.2427e+43    1.46346e+08    9.68631e+11
          192.3    6.33166e+43    1.46625e+08    9.67583e+11
          192.4    6.42186e+43    1.46905e+08    9.66536e+11
          192.5    6.51331e+43    1.47184e+08    9.65491e+11
          192.6    6.60603e+43    1.47464e+08    9.64447e+11
          192.7    6.70003e+43    1.47745e+08    9.63405e+11
          192.8    6.79534e+43    1.48025e+08    9.62364e+11
          192.9    6.89197e+43    1.48306e+08    9.61325e+11
            193    6.98995e+43    1.48587e+08    9.60287e+11
          193.1    7.08928e+43    1.48868e+08    9.59251e+11
          193.2    7.18998e+43     1.4915e+08    9.58216e+11
          193.3    7.29209e+43    1.49432e+08    9.57182e+11
          193.4     7.3956e+43    1.49715e+08     9.5615e+11
          193.5    7.50055e+43    1.49997e+08     9.5512e+11
          193.6    7.60695e+43     1.5028e+08    9.54091e+11
          193.7    7.71482e+43    1.50563e+08    9.53064e+11
          193.8    7.82419e+43    1.50847e+08    9.52037e+11
          193.9    7.93507e+43    1.51131e+08    9.51013e+11
            194    8.04748e+43    1.51415e+08     9.4999e+11
          194.1    8.16144e+43    1.51699e+08    9.48968e+11
          194.2    8.27697e+43    1.51984e+08    9.47948e+11
          194.3     8.3941e+43    1.52269e+08    9.46929e+11
          194.4    8.51285e+43    1.52554e+08    9.45912e+11
          194.5    8.63324e+43     1.5284e+08    9.44896e+11
          194.6    8.75528e+43    1.53125e+08    9.43881e+11
          194.7    8.87901e+43    1.53412e+08    9.42868e+11
          194.8    9.00445e+43    1.53698e+08    9.41857e+11
          194.9    9.13161e+43    1.53985e+08    9.40847e+11
            195    9.26052e+43    1.54272e+08    9.39838e+11
          195.1    9.39121e+43    1.54559e+08    9.38831e+11
          195.2    9.52369e+43    1.54847e+08    9.37825e+11
          195.3      9.658e+43    1.55135e+08     9.3682e+11
          195.4    9.79416e+43    1.55423e+08    9.35817e+11
          195.5    9.93219e+43    1.55711e+08    9.34816e+11
          195.6    1.00721e+44       1.56e+08    9.33816e+11
          195.7     1.0214e+44    1.56289e+08    9.32817e+11
          195.8    1.03578e+44    1.56579e+08     9.3182e+11
          195.9    1.05035e+44    1.56868e+08    9.30824e+11
            196    1.06513e+44    1.57158e+08    9.29829e+11
          196.1    1.08011e+44    1.57449e+08    9.28836e+11
          196.2    1.09529e+44    1.57739e+08    9.27844e+11
          196.3    1.11069e+44     1.5803e+08    9.26854e+11
          196.4    1.12629e+44    1.58321e+08    9.25865e+11
          196.5    1.14211e+44    1.58613e+08    9.24878e+11
          196.6    1.15815e+44    1.58904e+08    9.23891e+11
          196.7     1.1744e+44    1.59196e+08    9.22907e+11
          196.8    1.19088e+44    1.59489e+08    9.21923e+11
          196.9    1.20758e+44    1.59781e+08    9.20941e+11
            197    1.22451e+44    1.60074e+08    9.19961e+11
          197.1    1.24167e+44    1.60368e+08    9.18982e+11
          197.2    1.25907e+44    1.60661e+08    9.18004e+11
          197.3     1.2767e+44    1.60955e+08    9.17027e+11
          197.4    1.29458e+44    1.61249e+08    9.16052e+11
          197.5     1.3127e+44    1.61543e+08    9.15078e+11
          197.6    1.33106e+44    1.61838e+08    9.14106e+11
          197.7    1.34968e+44    1.62133e+08    9.13135e+11
          197.8    1.36855e+44    1.62428e+08    9.12165e+11
          197.9    1.38768e+44    1.62724e+08    9.11197e+11
            198    1.40707e+44     1.6302e+08     9.1023e+11
          198.1    1.42672e+44    1.63316e+08    9.09265e+11
          198.2    1.44665e+44    1.63612e+08    9.08301e+11
          198.3    1.46684e+44    1.63909e+08    9.07338e+11
          198.4    1.48731e+44    1.64206e+08    9.06376e+11
          198.5    1.50805e+44    1.64503e+08    9.05416e+11
          198.6    1.52908e+44    1.64801e+08    9.04457e+11
          198.7    1.55039e+44    1.65099e+08      9.035e+11
          198.8      1.572e+44    1.65397e+08    9.02544e+11
          198.9     1.5939e+44    1.65696e+08    9.01589e+11
            199    1.61609e+44    1.65994e+08    9.00635e+11
          199.1    1.63859e+44    1.66294e+08    8.99683e+11
          199.2    1.66139e+44    1.66593e+08    8.98733e+11
          199.3     1.6845e+44    1.66893e+08    8.97783e+11
          199.4    1.70792e+44    1.67193e+08    8.96835e+11
          199.5    1.73167e+44    1.67493e+08    8.95888e+11
          199.6    1.75573e+44    1.67793e+08    8.94943e+11
          199.7    1.78012e+44    1.68094e+08    8.93998e+11
          199.8    1.80484e+44    1.68395e+08    8.93056e+11
          199.9     1.8299e+44    1.68697e+08    8.92114e+11
            200    1.85529e+44    1.68998e+08    8.91174e+11
          200.1    1.88103e+44      1.693e+08    8.90235e+11
          200.2    1.90712e+44    1.69603e+08    8.89297e+11
          200.3    1.93356e+44    1.69905e+08    8.88361e+11
